_ID,_VALUE,#AutoTips:string,AutoDungeonSize:string,AutoPortalEventLayer:string[],AutoEnemyMonsterNum:int[],AutoMonsterLib:id[],AutoEnemySpecialEffectLib:id[],AutoItemNum:string,AutoItemLib:id[],AutoEventNum:string,AutoEventLib:id[],EventBirthGrid:int[],AutoDefaultOpen:int,MonsterAttrLevel:int[],MonsterStar:int[],MonsterHpRate:int[],MonsterAttackRate:int[],ScrollStar:int[],ScrollHpRate:int[],ScrollAttackRate:int[],UsedMonsterAttrLevel:int[],UsedMonsterStar:int[],UsedMonsterHpRate:int[],UsedMonsterAttackRate:int[],UsedScrollStar:int[],UsedScrollHpRate:int[],UsedScrollAttackRate:int[]
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,70,4,140,100,3,120,100,98,5,140,100,4,120,100
DUNGEON_AUTO_GENERATE_MAGICFOREST_TEMPLATE_ORDINARY_002,13002,迷幻森林上普通自动第2层,5#5,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,1#2,DUNGEON_LIB_ITEMLIB_GROUP_001,3#5,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_02,1,0,75,4,150,100,3,140,100,101,6,150,100,4,140,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,75,4,150,100,3,140,100,101,6,150,100,4,140,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,75,4,150,100,3,140,100,101,6,150,100,4,140,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,75,4,150,100,3,140,100,101,6,150,100,4,140,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,75,4,150,100,3,140,100,101,6,150,100,4,140,100
DUNGEON_AUTO_GENERATE_MAGICFOREST_TEMPLATE_ORDINARY_003,13003,迷幻森林上普通自动第3层,5#5,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,1#2,DUNGEON_LIB_ITEMLIB_GROUP_001,3#5,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_02,1,0,80,4,160,100,3,150,100,104,6,160,100,4,150,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,80,4,160,100,3,150,100,104,6,160,100,4,150,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,80,4,160,100,3,150,100,104,6,160,100,4,150,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,80,4,160,100,3,150,100,104,6,160,100,4,150,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,80,4,160,100,3,150,100,104,6,160,100,4,150,100
DUNGEON_AUTO_GENERATE_MAGICFOREST_TEMPLATE_ORDINARY_004,13004,迷幻森林上普通自动第4层,5#5,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,1#2,DUNGEON_LIB_ITEMLIB_GROUP_001,3#5,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_02,1,0,85,5,180,100,3,160,100,107,6,180,100,4,160,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,85,5,180,100,3,160,100,107,6,180,100,4,160,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,85,5,180,100,3,160,100,107,6,180,100,4,160,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,85,5,180,100,3,160,100,107,6,180,100,4,160,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,85,5,180,100,3,160,100,107,6,180,100,4,160,100
DUNGEON_AUTO_GENERATE_MAGICFOREST_TEMPLATE_ORDINARY_005,13005,迷幻森林上普通自动第6层,6#6,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,2#3,DUNGEON_LIB_ITEMLIB_GROUP_001,3#6,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_02,1,0,95,5,200,100,4,170,100,113,6,200,100,4,170,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,95,5,200,100,4,170,100,113,6,200,100,4,170,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,95,5,200,100,4,170,100,113,6,200,100,4,170,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,95,5,200,100,4,170,100,113,6,200,100,4,170,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,95,5,200,100,4,170,100,113,6,200,100,4,170,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,95,5,200,100,4,170,100,113,6,200,100,4,170,100
DUNGEON_AUTO_GENERATE_MAGICFOREST_TEMPLATE_ORDINARY_006,13006,迷幻森林上普通自动第7层,6#6,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,2#3,DUNGEON_LIB_ITEMLIB_GROUP_001,3#6,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_02,1,0,100,5,240,100,4,190,100,116,6,230,100,4,190,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,100,5,240,100,4,190,100,116,6,230,100,4,190,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,100,5,240,100,4,190,100,116,6,230,100,4,190,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,100,5,240,100,4,190,100,116,6,230,100,4,190,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,100,5,240,100,4,190,100,116,6,230,100,4,190,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,100,5,240,100,4,190,100,116,6,230,100,4,190,100
DUNGEON_AUTO_GENERATE_MAGICFOREST_TEMPLATE_ORDINARY_007,13007,迷幻森林上普通自动第8层,6#6,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,3#3,DUNGEON_LIB_ITEMLIB_GROUP_001,3#6,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_02,1,0,105,5,270,100,4,210,100,119,6,260,100,4,200,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,105,5,270,100,4,210,100,119,6,260,100,4,200,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,105,5,270,100,4,210,100,119,6,260,100,4,200,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,105,5,270,100,4,210,100,119,6,260,100,4,200,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,105,5,270,100,4,210,100,119,6,260,100,4,200,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,105,5,270,100,4,210,100,119,6,260,100,4,200,100
DUNGEON_AUTO_GENERATE_MAGICFOREST_TEMPLATE_ORDINARY_008,13008,迷幻森林上普通自动第9层,6#6,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,3#3,DUNGEON_LIB_ITEMLIB_GROUP_001,3#6,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_02,1,0,110,5,340,110,4,230,100,122,7,330,110,5,220,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,110,5,340,110,4,230,100,122,7,330,110,5,220,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,110,5,340,110,4,230,100,122,7,330,110,5,220,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,110,5,340,110,4,230,100,122,7,330,110,5,220,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,110,5,340,110,4,230,100,122,7,330,110,5,220,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,110,5,340,110,4,230,100,122,7,330,110,5,220,100
DUNGEON_AUTO_GENERATE_MAGICFOREST_TEMPLATE_ORDINARY_009,13009,迷幻森林上普通自动第11层,6#6,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,3#4,DUNGEON_LIB_ITEMLIB_GROUP_001,4#6,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_02,1,0,120,5,410,130,5,270,100,128,7,390,130,5,260,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,120,5,410,130,5,270,100,128,7,390,130,5,260,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,120,5,410,130,5,270,100,128,7,390,130,5,260,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,120,5,410,130,5,270,100,128,7,390,130,5,260,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,120,5,410,130,5,270,100,128,7,390,130,5,260,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,120,5,410,130,5,270,100,128,7,390,130,5,260,100
DUNGEON_AUTO_GENERATE_MAGICFOREST_TEMPLATE_ORDINARY_010,13010,迷幻森林上普通自动第12层,6#6,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,3#4,DUNGEON_LIB_ITEMLIB_GROUP_001,4#6,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_02,1,0,125,6,480,140,5,310,100,131,7,460,140,5,300,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,125,6,480,140,5,310,100,131,7,460,140,5,300,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,125,6,480,140,5,310,100,131,7,460,140,5,300,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,125,6,480,140,5,310,100,131,7,460,140,5,300,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,125,6,480,140,5,310,100,131,7,460,140,5,300,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,125,6,480,140,5,310,100,131,7,460,140,5,300,100
DUNGEON_AUTO_GENERATE_MAGICFOREST_TEMPLATE_ORDINARY_011,13011,迷幻森林上普通自动第13层,6#6,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,3#4,DUNGEON_LIB_ITEMLIB_GROUP_001,4#7,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_02,1,0,130,6,540,160,5,340,100,134,7,520,160,5,330,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,130,6,540,160,5,340,100,134,7,520,160,5,330,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,130,6,540,160,5,340,100,134,7,520,160,5,330,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,130,6,540,160,5,340,100,134,7,520,160,5,330,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,130,6,540,160,5,340,100,134,7,520,160,5,330,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,130,6,540,160,5,340,100,134,7,520,160,5,330,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,130,6,540,160,5,340,100,134,7,520,160,5,330,100
DUNGEON_AUTO_GENERATE_MAGICFOREST_TEMPLATE_ORDINARY_012,13012,迷幻森林上普通自动第14层,6#6,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,3#4,DUNGEON_LIB_ITEMLIB_GROUP_001,4#7,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_02,1,0,135,6,610,170,6,370,100,137,7,580,170,5,360,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,135,6,610,170,6,370,100,137,7,580,170,5,360,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,135,6,610,170,6,370,100,137,7,580,170,5,360,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,135,6,610,170,6,370,100,137,7,580,170,5,360,100
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,135,6,610,170,6,370,100,137,7,580,170,5,360,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,135,6,610,170,6,370,100,137,7,580,170,5,360,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,135,6,610,170,6,370,100,137,7,580,170,5,360,100
DUNGEON_AUTO_GENERATE_MAGICFOREST_TEMPLATE_ORDINARY_013,13013,迷幻森林上普通自动第16层,7#7,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,4#5,DUNGEON_LIB_ITEMLIB_GROUP_001,5#7,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_02,1,0,145,7,680,180,6,410,110,143,8,650,180,6,390,110
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,145,7,680,180,6,410,110,143,8,650,180,6,390,110
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,145,7,680,180,6,410,110,143,8,650,180,6,390,110
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,145,7,680,180,6,410,110,143,8,650,180,6,390,110
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,145,7,680,180,6,410,110,143,8,650,180,6,390,110
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,145,7,680,180,6,410,110,143,8,650,180,6,390,110
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,145,7,680,180,6,410,110,143,8,650,180,6,390,110
DUNGEON_AUTO_GENERATE_MAGICFOREST_TEMPLATE_ORDINARY_014,13014,迷幻森林上普通自动第17层,7#7,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,4#5,DUNGEON_LIB_ITEMLIB_GROUP_001,5#7,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_02,1,0,150,7,750,200,7,440,120,146,8,720,200,6,420,120
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,150,7,750,200,7,440,120,146,8,720,200,6,420,120
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,150,7,750,200,7,440,120,146,8,720,200,6,420,120
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,150,7,750,200,7,440,120,146,8,720,200,6,420,120
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,150,7,750,200,7,440,120,146,8,720,200,6,420,120
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,150,7,750,200,7,440,120,146,8,720,200,6,420,120
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,150,7,750,200,7,440,120,146,8,720,200,6,420,120
DUNGEON_AUTO_GENERATE_MAGICFOREST_TEMPLATE_ORDINARY_015,13015,迷幻森林上普通自动第18层,7#7,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,4#5,DUNGEON_LIB_ITEMLIB_GROUP_001,5#8,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_02,1,0,160,8,820,210,7,480,140,149,8,780,200,6,460,140
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,160,8,820,210,7,480,140,149,8,780,200,6,460,140
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,160,8,820,210,7,480,140,149,8,780,200,6,460,140
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,160,8,820,210,7,480,140,149,8,780,200,6,460,140
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,160,8,820,210,7,480,140,149,8,780,200,6,460,140
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,160,8,820,210,7,480,140,149,8,780,200,6,460,140
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,160,8,820,210,7,480,140,149,8,780,200,6,460,140
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,160,8,820,210,7,480,140,149,8,780,200,6,460,140
DUNGEON_AUTO_GENERATE_MAGICFOREST_TEMPLATE_ORDINARY_016,13016,迷幻森林上普通自动第19层,7#7,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,4#5,DUNGEON_LIB_ITEMLIB_GROUP_001,5#8,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_02,1,0,170,8,1020,220,8,510,150,152,8,970,210,6,490,150
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,170,8,1020,220,8,510,150,152,8,970,210,6,490,150
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,170,8,1020,220,8,510,150,152,8,970,210,6,490,150
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,170,8,1020,220,8,510,150,152,8,970,210,6,490,150
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,170,8,1020,220,8,510,150,152,8,970,210,6,490,150
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,170,8,1020,220,8,510,150,152,8,970,210,6,490,150
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,170,8,1020,220,8,510,150,152,8,970,210,6,490,150
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,170,8,1020,220,8,510,150,152,8,970,210,6,490,150
DUNGEON_AUTO_GENERATE_MAGICFOREST_TEMPLATE_INFERNAL_001,13017,迷幻森林上困难自动第1层,5#5,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,1#2,DUNGEON_LIB_ITEMLIB_GROUP_001,3#5,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_02,1,0,160,8,270,140,8,160,100,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,166,8,270,140,8,160,100,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,172,8,270,140,8,160,100,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,178,8,270,140,8,160,100,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,184,8,270,140,8,160,100,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_MAGICFOREST_TEMPLATE_INFERNAL_002,13018,迷幻森林上困难自动第2层,5#5,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,1#2,DUNGEON_LIB_ITEMLIB_GROUP_001,3#5,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_02,1,0,165,8,340,150,8,170,100,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,165,8,340,150,8,170,100,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,165,8,340,150,8,170,100,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,165,8,340,150,8,170,100,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,165,8,340,150,8,170,100,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_MAGICFOREST_TEMPLATE_INFERNAL_003,13019,迷幻森林上困难自动第3层,5#5,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,1#2,DUNGEON_LIB_ITEMLIB_GROUP_001,3#5,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_02,1,0,170,8,410,160,8,180,100,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,170,8,410,160,8,180,100,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,170,8,410,160,8,180,100,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,170,8,410,160,8,180,100,1,1,1,1,1,1,1
