_ID,_VALUE,Name:string,Category:string,BagSort:int,BagCategory:int,#BagCategoryType:string,SubCategory:string,GotoType:string,HeroName:id,CategoryDes:string,Rarity:id,NameKey:loc,DesKey:loc,UISpriteIcon:string,UISmallSpriteIcon:string,UIShopIcon:string,ExchangeItem:id,ExchangeNum:int,Price:int,SparItemId:id,EquipmentAttributeId:id,RandomPackageDrop:int{},SkinTimeLimit:id,SkinSaleItem:id,SkinSaleNum:int,IsShowInDrop:bool
ITEM_EXCHANGE_CURRENCY_DIAMOND,6008,DIAMOND,ExchangeCurrency,11,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_DIAMOND,LOC_DES__EVENT_COIN_1,ICON_Diamond,ICON_Diamond,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_BLUE_GEM,6009,BLUE_GEM,ExchangeCurrency,12,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_BLUE_GEM,LOC_DES__EVENT_COIN_1,ICON_Blue_Gem,ICON_Blue_Gem,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_SUCCINITE,6010,SUCCINITE,ExchangeCurrency,13,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_SUCCINITE,LOC_DES__EVENT_COIN_1,ICON_Succinite,ICON_Succinite,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_LUCKY_CANDY,6011,LUCKY_CANDY,ExchangeCurrency,14,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_LUCKY_CANDY,LOC_DES__EVENT_COIN_1,ICON_Lucky_Candy,ICON_Lucky_Candy,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_TRADITIONAL_CHINESE_RICEPUDDING,6012,TRADITIONAL_CHINESE_RICEPUDDING,ExchangeCurrency,15,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_TRADITIONAL_CHINESE_RICEPUDDING,LOC_DES__EVENT_COIN_1,ICON_Traditional_Chinese_Ricepudding,ICON_Traditional_Chinese_Ricepudding,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_POPSICLE,6013,POPSICLE,ExchangeCurrency,16,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_POPSICLE,LOC_DES__EVENT_COIN_1,ICON_Popsicle,ICON_Popsicle,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_WATER_POLO,6014,WATER_POLO,ExchangeCurrency,17,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_WATER_POLO,LOC_DES__EVENT_COIN_1,ICON_Water_Polo,ICON_Water_Polo,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_A_BOUQUEST_OF_ROSES,6015,A_BOUQUEST_OF_ROSES,ExchangeCurrency,18,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_A_BOUQUEST_OF_ROSES,LOC_DES__EVENT_COIN_1,ICON_A_Bouquet_Of_Roses,ICON_A_Bouquet_Of_Roses,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_BUBBLE_TEA,6016,BUBBLE_TEA,ExchangeCurrency,19,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_BUBBLE_TEA,LOC_DES__EVENT_COIN_1,ICON_Bubble_Tea,ICON_Bubble_Tea,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_WATERMELON,6017,WATERMELON,ExchangeCurrency,20,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_WATERMELON,LOC_DES__EVENT_COIN_1,ICON_Watermelon,ICON_Watermelon,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_MOON_CAKE,6018,MOON_CAKE,ExchangeCurrency,21,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_MOON_CAKE,LOC_DES__EVENT_COIN_1,ICON_Moon_Cake,ICON_Moon_Cake,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_COIN,6019,COIN,ExchangeCurrency,22,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_COIN,LOC_DES__EVENT_COIN_1,ICON_Coin,ICON_Coin,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_JASMAIN,6020,JASMAIN,ExchangeCurrency,23,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_JASMAIN,LOC_DES__EVENT_COIN_1,ICON_Jasmine,ICON_Jasmine,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_KRATHONG,6021,KRATHONG,ExchangeCurrency,24,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_KRATHONG,LOC_DES__EVENT_COIN_1,ICON_Krathong,ICON_Krathong,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_TOM_YUM_KUNG,6022,TOM_YUM_KUNG,ExchangeCurrency,25,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_TOM_YUM_KUNG,LOC_DES__EVENT_COIN_1,ICON_Tom_Yum_Kung,ICON_Tom_Yum_Kung,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_KAFRA_CARD,6023,KAFRA_CARD,ExchangeCurrency,26,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_KAFRA_CARD,LOC_DES_ITEM_EXCHANGE_CURRENCY_KAFRA_CARD,ICON_Kafra_Card,ICON_Kafra_Card,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_BLACK_CAT,6024,BLACK_CAT,ExchangeCurrency,27,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_BLACK_CAT,LOC_DES__EVENT_COIN_1,ICON_Black_Cat,ICON_Black_Cat,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_BOW_TIE,6025,BOW_TIE,ExchangeCurrency,28,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_BOW_TIE,LOC_DES__EVENT_COIN_1,ICON_Bow_Tie,ICON_Bow_Tie,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_CARD_BOOK,6026,CARD_BOOK,ExchangeCurrency,29,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_CARD_BOOK,LOC_DES__EVENT_COIN_1,ICON_Card_Book,ICON_Card_Book,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_CAT_CARAMBOLA,6027,CAT_CARAMBOLA,ExchangeCurrency,30,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_CAT_CARAMBOLA,LOC_DES__EVENT_COIN_1,ICON_Cat_Carambola,ICON_Cat_Carambola,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_PUMPKIN_HEAD,6028,PUMPKIN_HEAD,ExchangeCurrency,31,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_PUMPKIN_HEAD,LOC_DES__EVENT_COIN_1,ICON_Pumpkin_Head,ICON_Pumpkin_Head,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_SHIBA_INU,6029,SHIBA_INU,ExchangeCurrency,32,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_SHIBA_INU,LOC_DES__EVENT_COIN_1,ICON_Shiba_Inu,ICON_Shiba_Inu,,,,,,,,,,,FALSE
ITEM_EXCHANGE_CURRENCY_ANNIVERSARY_HAT,6030,Anniversary Hat,ExchangeCurrency,33,3,,,,,兑换货币,RARITY_TYPE_PURPLE,LOC_ITEM_EXCHANGE_CURRENCY_ANNIVERSARY_HAT,LOC_DES__EVENT_COIN_1,ICON_Shiba_Inu,ICON_Shiba_Inu,,,,,,,,,,,FALSE
ITEM_MONSTER_SPLINTER_ALL_1,10001,Rank B Egg Shards,Splinter,14001,2,,,,,全阵营B碎片,RARITY_TYPE_GREEN,LOC_NAME_ITEM_MONSTER_SPLINTER_ALL_1,LOC_DESC_ITEM_MONSTER_SPLINTER_ALL_1,ICON_EGG_ALL,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_ALL_2,10002,Rank A Egg Shards,Splinter,13002,2,,,,,全阵营A碎片,RARITY_TYPE_BLUE,LOC_NAME_ITEM_MONSTER_SPLINTER_ALL_2,LOC_DESC_ITEM_MONSTER_SPLINTER_ALL_2,ICON_EGG_ALL,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_ALL_3,10003,Rank S Egg Shards,Splinter,12003,2,,,,,全阵营S碎片,RARITY_TYPE_PURPLE,LOC_NAME_ITEM_MONSTER_SPLINTER_ALL_3,LOC_DESC_ITEM_MONSTER_SPLINTER_ALL_3,ICON_EGG_ALL,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_ALL_4,10004,Rank SS Egg Shards,Splinter,11004,2,,,,,全阵营SS碎片,RARITY_TYPE_ORANGE,LOC_NAME_ITEM_MONSTER_SPLINTER_ALL_4,LOC_DESC_ITEM_MONSTER_SPLINTER_ALL_4_V1,ICON_EGG_ALL,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_SCISSORS_1,10005,Rank B Egg (Scissors) Shards,Splinter,14005,2,,,,,剪刀阵营B碎片,RARITY_TYPE_GREEN,LOC_NAME_ITEM_MONSTER_SPLINTER_SCISSORS_1,LOC_DESC_ITEM_MONSTER_SPLINTER_SCISSORS_1,ICON_EGG_SCISSORS,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_SCISSORS_2,10006,Rank A Egg (Scissors) Shards,Splinter,13006,2,,,,,剪刀阵营A碎片,RARITY_TYPE_BLUE,LOC_NAME_ITEM_MONSTER_SPLINTER_SCISSORS_2,LOC_DESC_ITEM_MONSTER_SPLINTER_SCISSORS_2,ICON_EGG_SCISSORS,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_SCISSORS_3,10007,Rank S Egg (Scissors) Shards,Splinter,12007,2,,,,,剪刀阵营S碎片,RARITY_TYPE_PURPLE,LOC_NAME_ITEM_MONSTER_SPLINTER_SCISSORS_3,LOC_DESC_ITEM_MONSTER_SPLINTER_SCISSORS_3,ICON_EGG_SCISSORS,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_SCISSORS_4,10008,Rank SS Egg (Scissors) Shards,Splinter,11008,2,,,,,剪刀阵营SS碎片,RARITY_TYPE_ORANGE,LOC_NAME_ITEM_MONSTER_SPLINTER_SCISSORS_4,LOC_DESC_ITEM_MONSTER_SPLINTER_SCISSORS_4,ICON_EGG_SCISSORS,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_ROCK_1,10009,Rank B Egg (Rock) Shards,Splinter,14009,2,,,,,石头阵营B碎片,RARITY_TYPE_GREEN,LOC_NAME_ITEM_MONSTER_SPLINTER_ROCK_1,LOC_DESC_ITEM_MONSTER_SPLINTER_ROCK_1,ICON_EGG_ROCK,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_ROCK_2,10010,Rank A Egg (Rock) Shards,Splinter,13010,2,,,,,石头阵营A碎片,RARITY_TYPE_BLUE,LOC_NAME_ITEM_MONSTER_SPLINTER_ROCK_2,LOC_DESC_ITEM_MONSTER_SPLINTER_ROCK_2,ICON_EGG_ROCK,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_ROCK_3,10011,Rank S Egg (Rock) Shards,Splinter,12011,2,,,,,石头阵营S碎片,RARITY_TYPE_PURPLE,LOC_NAME_ITEM_MONSTER_SPLINTER_ROCK_3,LOC_DESC_ITEM_MONSTER_SPLINTER_ROCK_3,ICON_EGG_ROCK,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_ROCK_4,10012,Rank SS Egg (Rock) Shards,Splinter,11012,2,,,,,石头阵营SS碎片,RARITY_TYPE_ORANGE,LOC_NAME_ITEM_MONSTER_SPLINTER_ROCK_4,LOC_DESC_ITEM_MONSTER_SPLINTER_ROCK_4_V1,ICON_EGG_ROCK,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_PAPER_1,10013,Rank B Egg (Paper) Shards,Splinter,14013,2,,,,,布阵营B碎片,RARITY_TYPE_GREEN,LOC_NAME_ITEM_MONSTER_SPLINTER_PAPER_1,LOC_DESC_ITEM_MONSTER_SPLINTER_PAPER_1,ICON_EGG_PAPER,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_PAPER_2,10014,Rank A Egg (Paper) Shards,Splinter,13014,2,,,,,布阵营A碎片,RARITY_TYPE_BLUE,LOC_NAME_ITEM_MONSTER_SPLINTER_PAPER_2,LOC_DESC_ITEM_MONSTER_SPLINTER_PAPER_2,ICON_EGG_PAPER,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_PAPER_3,10015,Rank S Egg (Paper) Shards,Splinter,12015,2,,,,,布阵营S碎片,RARITY_TYPE_PURPLE,LOC_NAME_ITEM_MONSTER_SPLINTER_PAPER_3,LOC_DESC_ITEM_MONSTER_SPLINTER_PAPER_3,ICON_EGG_PAPER,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_PAPER_4,10016,Rank SS Egg (Paper) Shards,Splinter,11016,2,,,,,布阵营SS碎片,RARITY_TYPE_ORANGE,LOC_NAME_ITEM_MONSTER_SPLINTER_PAPER_4,LOC_DESC_ITEM_MONSTER_SPLINTER_PAPER_4_V2,ICON_EGG_PAPER,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_BLACK_1,10017,Rank B Egg (Black) Shards,Splinter,14017,2,,,,,黑阵营B碎片,RARITY_TYPE_GREEN,LOC_NAME_ITEM_MONSTER_SPLINTER_BLACK_1,LOC_DESC_ITEM_MONSTER_SPLINTER_BLACK_1,ICON_EGG_BLACK,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_BLACK_2,10018,Rank A Egg (Black) Shards,Splinter,13018,2,,,,,黑阵营A碎片,RARITY_TYPE_BLUE,LOC_NAME_ITEM_MONSTER_SPLINTER_BLACK_2,LOC_DESC_ITEM_MONSTER_SPLINTER_BLACK_2,ICON_EGG_BLACK,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_BLACK_3,10019,Rank S Egg (Black) Shards,Splinter,12019,2,,,,,黑阵营S碎片,RARITY_TYPE_PURPLE,LOC_NAME_ITEM_MONSTER_SPLINTER_BLACK_3,LOC_DESC_ITEM_MONSTER_SPLINTER_BLACK_3,ICON_EGG_BLACK,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_BLACK_4,10020,Rank SS Egg (Black) Shards,Splinter,11020,2,,,,,黑阵营SS碎片,RARITY_TYPE_ORANGE,LOC_NAME_ITEM_MONSTER_SPLINTER_BLACK_4,LOC_DESC_ITEM_MONSTER_SPLINTER_BLACK_4,ICON_EGG_BLACK,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_WHITE_1,10021,Rank B Egg (White) Shards,Splinter,14021,2,,,,,白阵营B碎片,RARITY_TYPE_GREEN,LOC_NAME_ITEM_MONSTER_SPLINTER_WHITE_1,LOC_DESC_ITEM_MONSTER_SPLINTER_WHITE_1,ICON_EGG_WHITE,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_WHITE_2,10022,Rank A Egg (White) Shards,Splinter,13022,2,,,,,白阵营A碎片,RARITY_TYPE_BLUE,LOC_NAME_ITEM_MONSTER_SPLINTER_WHITE_2,LOC_DESC_ITEM_MONSTER_SPLINTER_WHITE_2,ICON_EGG_WHITE,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_WHITE_3,10023,Rank S Egg (White) Shards,Splinter,12023,2,,,,,白阵营S碎片,RARITY_TYPE_PURPLE,LOC_NAME_ITEM_MONSTER_SPLINTER_WHITE_3,LOC_DESC_ITEM_MONSTER_SPLINTER_WHITE_3,ICON_EGG_WHITE,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_WHITE_4,10024,Rank SS Egg (White) Shards,Splinter,11024,2,,,,,白阵营SS碎片,RARITY_TYPE_ORANGE,LOC_NAME_ITEM_MONSTER_SPLINTER_WHITE_4,LOC_DESC_ITEM_MONSTER_SPLINTER_WHITE_4,ICON_EGG_WHITE,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_BW_SS,10025,Origin Egg Shards,Splinter,10025,2,,,,,黑白阵营SS碎片,RARITY_TYPE_ORANGE,LOC_NAME_ITEM_MONSTER_SPLINTER_BW_SS,LOC_DESC_ITEM_MONSTER_SPLINTER_BW_SS,ICON_EGG_BW,,,,,,,,,,,,TRUE
ITEM_MONSTER_SPLINTER_RPS_SS,10026,Soul Egg Shards,Splinter,10026,2,,,,,剪刀石头布阵营SS碎片,RARITY_TYPE_ORANGE,LOC_NAME_ITEM_MONSTER_SPLINTER_RPS_SS,LOC_DESC_ITEM_MONSTER_SPLINTER_RPS_SS,ICON_EGG_RPS,,,,,,,,,,,,TRUE
ITEM_EMBLEM_BAPHOMET,21011,Baphomet Shards,HeroEmblem,21099,2,,,,HERO_BAPHOMET,巴风特魔物碎片,RARITY_TYPE_ORANGE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_BAPHOMET,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_BAPHOMET,ICON_MONSTER_BAPHOMET,,,,,,,,,,,,FALSE
ITEM_EMBLEM_OSIRIS,21012,Osiris Shards,HeroEmblem,21098,2,,,,HERO_OSIRIS,俄赛里斯魔物碎片,RARITY_TYPE_ORANGE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_OSIRIS,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_OSIRIS,ICON_MONSTER_OSIRIS,,,,,,,,,,,,FALSE
ITEM_EMBLEM_LEIB_OLMAI,21013,Leib Olmai Shards,HeroEmblem,23099,2,,,,HERO_LEIB_OLMAI,狂暴大脚熊魔物碎片,RARITY_TYPE_PURPLE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_LEIB_OLMAI,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_LEIB_OLMAI,ICON_MONSTER_LEIB_OLMAI,,,,,,,,,,,,FALSE
ITEM_EMBLEM_GRYPHON,21014,Gryphon Shards,HeroEmblem,23098,2,,,,HERO_GRYPHON,狮鹫魔物碎片,RARITY_TYPE_PURPLE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_GRYPHON,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_GRYPHON,ICON_MONSTER_GRYPHON,,,,,,,,,,,,FALSE
ITEM_EMBLEM_CAT_O_NINE_TAIL,21015,Cat O Nine Tail Shards,HeroEmblem,24099,2,,,,HERO_CAT_O_NINE_TAIL,狂暴月夜猫魔物碎片,RARITY_TYPE_BLUE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_CAT_O_NINE_TAIL,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_CAT_O_NINE_TAIL,ICON_MONSTER_CAT_O_NINE_TAIL,,,,,,,,,,,,FALSE
ITEM_EMBLEM_DRAKE,21016,Drake Shards,HeroEmblem,21097,2,,,,HERO_DRAKE,海盗之王魔物碎片,RARITY_TYPE_ORANGE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_DRAKE,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_DRAKE,ICON_MONSTER_DRAKE,,,,,,,,,,,,FALSE
ITEM_EMBLEM_ORK_HERO,21017,Orc Hero Shards,HeroEmblem,21096,2,,,,HERO_ORK_HERO,兽人英雄魔物碎片,RARITY_TYPE_ORANGE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_ORK_HERO,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_ORK_HERO,ICON_MONSTER_ORC_HERO,,,,,,,,,,,,FALSE
ITEM_EMBLEM_MOONLIGHT,21018,Moonlight Shards,HeroEmblem,21095,2,,,,HERO_MOONLIGHT,月夜猫魔物碎片,RARITY_TYPE_ORANGE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_MOONLIGHT,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_MOONLIGHT,ICON_MONSTER_MOONLIGHT,,,,,,,,,,,,FALSE
ITEM_EMBLEM_ORC_LORD,21019,Orc Lord Shards,HeroEmblem,23097,2,,,,HERO_ORC_LORD,兽人酋长魔物碎片,RARITY_TYPE_PURPLE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_ORC_LORD,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_ORC_LORD,ICON_MONSTER_ORC_LORD,,,,,,,,,,,,FALSE
ITEM_EMBLEM_ALICE,21020,Alice Shards,HeroEmblem,23096,2,,,,HERO_ALICE,Alice魔物碎片,RARITY_TYPE_PURPLE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_ALICE,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_ALICE,ICON_MONSTER_ALICE,,,,,,,,,,,,FALSE
ITEM_EMBLEM_LOLI_RURI,21021,Loli Ruri Shards,HeroEmblem,23095,2,,,,HERO_LOLI_RURI,银月魔女魔物碎片,RARITY_TYPE_PURPLE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_LOLI_RURI,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_LOLI_RURI,ICON_MONSTER_LOLI_RURI,,,,,,,,,,,,FALSE
ITEM_EMBLEM_GOBLIN_LEADER,21022,Goblin Leader Shards,HeroEmblem,24098,2,,,,HERO_GOBLIN_LEADER,哥布林首领魔物碎片,RARITY_TYPE_BLUE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_GOBLIN_LEADER,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_GOBLIN_LEADER,ICON_MONSTER_GOBLIN_LEADER,,,,,,,,,,,,FALSE
ITEM_EMBLEM_HIGH_ORC,21023,High Orc Shards,HeroEmblem,24097,2,,,,HERO_HIGH_ORC,兽人战士长魔物碎片,RARITY_TYPE_BLUE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_HIGH_ORC,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_HIGH_ORC,ICON_MONSTER_HIGH_ORC,,,,,,,,,,,,FALSE
ITEM_EMBLEM_JAKK,21024,Jakk Shards,HeroEmblem,24096,2,,,,HERO_JAKK,南瓜先生魔物碎片,RARITY_TYPE_BLUE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_JAKK,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_JAKK,ICON_MONSTER_JAKK,,,,,,,,,,,,FALSE
ITEM_EMBLEM_SOHEE,21025,Sohee Shards,HeroEmblem,24095,2,,,,HERO_SOHEE,鬼女魔物碎片,RARITY_TYPE_BLUE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_SOHEE,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_SOHEE,ICON_MONSTER_SOHEE,,,,,,,,,,,,FALSE
ITEM_EMBLEM_GARM,21026,Garm Shards,HeroEmblem,21094,2,,,,HERO_GARM,卡伦魔物碎片,RARITY_TYPE_ORANGE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_GARM,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_GARM,ICON_MONSTER_GARM,,,,,,,,,,,,FALSE
ITEM_EMBLEM_G_RANDGRIS,21027,Randgris Shards,HeroEmblem,21093,2,,,,HERO_G_RANDGRIS,巴基力魔物碎片,RARITY_TYPE_ORANGE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_G_RANDGRIS,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_G_RANDGRIS,ICON_MONSTER_G_RANDGRIS,,,,,,,,,,,,FALSE
ITEM_EMBLEM_MISTRESS,21028,Mistress Shards,HeroEmblem,21092,2,,,,HERO_MISTRESS,蜂后魔物碎片,RARITY_TYPE_ORANGE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_MISTRESS,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_MISTRESS,ICON_MONSTER_MISTRESS,,,,,,,,,,,,FALSE
ITEM_EMBLEM_DEVILING,21029,Deviling Shards,HeroEmblem,23094,2,,,,HERO_DEVILING,恶魔波利魔物碎片,RARITY_TYPE_PURPLE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_DEVILING,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_DEVILING,ICON_MONSTER_DEVILING,,,,,,,,,,,,FALSE
ITEM_EMBLEM_GOLDEN_BUG,21030,Golden Bug Shards,HeroEmblem,23093,2,,,,HERO_GOLDEN_BUG,黄金虫魔物碎片,RARITY_TYPE_PURPLE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_GOLDEN_BUG,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_GOLDEN_BUG,ICON_MONSTER_GOLDEN_BUG,,,,,,,,,,,,FALSE
ITEM_EMBLEM_ANGELING,21031,Angeling Shards,HeroEmblem,23092,2,,,,HERO_ANGELING,天使波利魔物碎片,RARITY_TYPE_PURPLE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_ANGELING,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_ANGELING,ICON_MONSTER_ANGELING,,,,,,,,,,,,FALSE
ITEM_EMBLEM_MASTERING,21032,Mastering Shards,HeroEmblem,24094,2,,,,HERO_MASTERING,波利之王魔物碎片,RARITY_TYPE_BLUE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_MASTERING,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_MASTERING,ICON_MONSTER_MASTERING,,,,,,,,,,,,FALSE
ITEM_EMBLEM_MARC,21033,Marc Shards,HeroEmblem,24093,2,,,,HERO_MARC,马克魔物碎片,RARITY_TYPE_BLUE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_MARC,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_MARC,ICON_MONSTER_MARK,,,,,,,,,,,,FALSE
ITEM_EMBLEM_GHOSTRING,21034,Ghostring Shards,HeroEmblem,24092,2,,,,HERO_GHOSTRING,幽灵波利魔物碎片,RARITY_TYPE_BLUE,LOC_ITEM_NAMECN_ITEM_EMBLEM_HERO_RO_GHOSTRING,LOC_ITEM_DESCN_ITEM_EMBLEM_HERO_RO_GHOSTRING,ICON_MONSTER_GHOSTRING,,,,,,,,,,,,FALSE
