_ID,_VALUE,#Name:string,NameKey:loc,Lv:int[],DesKey:loc[],ShortDesKey:loc,DamageType:string,SkillDamageType:string,DamageSpec:string,CastEffect:id,#Parameter1Name:string,Parameter1:obsint[],#Parameter2Name:string,Parameter2:obsint[],#Parameter3Name:string,Parameter3:obsint[],#Parameter4Name:string,Parameter4:obsint[],#Parameter5Name:string,Parameter5:obsint[],#Parameter6Name:string,Parameter6:obsint[],PhysicalFactor:decimal[],MagicFactor:decimal[],BaseDamage:int[],CriticalHit:int[],CriticalDamage:int[],AdjustFactor:int,TargetTeam:string,SkillRadius:int[][],TargetType:string,ActionDelay:decimal,ChantTime:decimal,CanBeInterrupt:bool,IconResName:string,Mana:int[],CoolTime:int[],CastDuration:decimal[],NexusEffect:id,EvolveDes:loc[],SkillBuff:bool
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_MAGIC_CRASHER,,,,,,,,,,,,,,,,,,0,2.19,8925,0,0,,Enemy,1|9|360,,,,,,5,15,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_MAGIC_CRASHER,,,,,,,,,,,,,,,,,,0,2.63,22365,0,0,,Enemy,1|9|360,,,,,,5,15,0,,,
SKILL_GANBANTEIN,10052,咖般塔音,LOC_SKILL_NAME_SKILL_GANBANTEIN,1,LOC_SKILL_DES_DETAIL_SKILL_GANBANTEIN,,Magical,AOE,None,,buff持续时间（倍）x10,50,,,,,,,,,,,0,1.7,180,0,0,0,Enemy,1|10|360,Ground,0,0,FALSE,ICON_SKILL_GANBANTEIN,6,20,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_GANBANTEIN,,,,,,,50,,,,,,,,,,,0,1.98,1100,0,0,,Enemy,1|10|360,,,,,,6,20,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_GANBANTEIN,,,,,,,60,,,,,,,,,,,0,2.36,11300,0,0,,Enemy,1|10|360,,,,,,6,20,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_GANBANTEIN,,,,,,,75,,,,,,,,,,,0,2.8,28300,0,0,,Enemy,1|10|360,,,,,,6,20,0,,,
SKILL_VENOM_DUST,10053,病毒散播,LOC_SKILL_NAME_SKILL_VENOM_DUST,1,LOC_SKILL_DES_DETAIL_SKILL_VENOM_DUST,,Physical,AOE,None,,技能持续时间（倍）x10,31,每层毒素造成物伤万分比,5400,,,,,,,,,0.28,0,30,0,0,0,Enemy,1|10|360,Ground,0,0,FALSE,ICON_SKILL_VENOMDUST,5,17,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_VENOM_DUST,,,,,,,31,,6300,,,,,,,,,0.33,0,185,0,0,,Enemy,1|10|360,,,,,,5,17,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_VENOM_DUST,,,,,,,31,,7500,,,,,,,,,0.39,0,1885,0,0,,Enemy,1|10|360,,,,,,5,17,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_VENOM_DUST,,,,,,,31,,9000,,,,,,,,,0.47,0,4720,0,0,,Enemy,1|10|360,,,,,,5,17,0,,,
SKILL_SPEAR_THRUST_EX,10054,长矛刺击(强),LOC_SKILL_NAME_SKILL_SPEAR_THRUST_EX,1,LOC_SKILL_DES_DETAIL_SKILL_SPEAR_THRUST_EX,,Physical,AOE,None,,击退距离（倍）x10,100,击退时间（倍）x10,5,对魔物伤害（倍）x10,11,,,,,,,1.95,0,200,0,0,0,Enemy,2|16|8,Front,0,0,FALSE,ICON_SKILL_SPEARSTAB,4,18,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_SPEAR_THRUST_EX,,,,,,,100,,5,,11,,,,,,,2.25,0,1250,0,0,,Enemy,2|16|8,,,,,,4,18,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_SPEAR_THRUST_EX,,,,,,,100,,5,,11,,,,,,,2.7,0,12960,0,0,,Enemy,2|16|8,,,,,,4,18,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_SPEAR_THRUST_EX,,,,,,,100,,5,,11,,,,,,,3.15,0,32400,0,0,,Enemy,2|16|8,,,,,,4,18,0,,,
SKILL_EARTH_SHOCK,10055,地震术,LOC_SKILL_NAME_SKILL_EARTH_SHOCK,1,LOC_SKILL_DES_DETAIL_SKILL_EARTH_SHOCK,,Magical,AOE,None,,持续波数,4,最后一波对魔物伤害（倍）x10,20,,,,,,,,,0,0.4,45,0,0,0,Enemy,1|11|360,Ground,0,0,FALSE,ICON_SKILL_EARTHSPIKE,5,19,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_EARTH_SHOCK,,,,,,,4,,20,,,,,,,,,0,0.47,260,0,0,,Enemy,1|11|360,,,,,,5,19,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_EARTH_SHOCK,,,,,,,4,,20,,,,,,,,,0,0.56,2680,0,0,,Enemy,1|11|360,,,,,,5,19,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_EARTH_SHOCK,,,,,,,4,,20,,,,,,,,,0,0.67,6720,0,0,,Enemy,1|11|360,,,,,,5,19,0,,,
SKILL_SPEAR_THRUST,10056,长矛刺击,LOC_SKILL_NAME_SKILL_SPEAR_THRUST,1,LOC_SKILL_DES_DETAIL_SKILL_SPEAR_THRUST,,Physical,AOE,None,,,,,,,,,,,,,,1.85,0,170,0,0,0,Enemy,2|16|8,Front,0,0,FALSE,ICON_SKILL_SPEARSTAB,4,20,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_SPEAR_THRUST,,,,,,,,,,,,,,,,,,2.13,0,590,0,0,,Enemy,2|16|8,,,,,,4,20,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_SPEAR_THRUST,,,,,,,,,,,,,,,,,,2.56,0,11070,0,0,,Enemy,2|16|8,,,,,,4,20,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_SPEAR_THRUST,,,,,,,,,,,,,,,,,,2.99,0,27700,0,0,,Enemy,2|16|8,,,,,,4,20,0,,,
SKILL_SONIC_BLOW,10057,音速投掷,LOC_SKILL_NAME_SKILL_SONIC_BLOW,1,LOC_SKILL_DES_DETAIL_SKILL_SONIC_BLOW,,Physical,AOE,None,,攻击次数,4,,,,,,,,,,,0.5,0,45,0,0,0,Enemy,1|10|120,Front,0,0,TRUE,ICON_SKILL_SONICBLOW,4,18,1.2,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_SONIC_BLOW,,,,,,,4,,,,,,,,,,,0.59,0,170,0,0,,Enemy,1|10|120,,,,,,4,18,1.2,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_SONIC_BLOW,,,,,,,4,,,,,,,,,,,0.7,0,2905,0,0,,Enemy,1|10|120,,,,,,4,18,1.2,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_SONIC_BLOW,,,,,,,4,,,,,,,,,,,0.83,0,7270,0,0,,Enemy,1|10|120,,,,,,4,18,1.2,,,
SKILL_DOUBLE_STRAFING,10058,二连矢,LOC_SKILL_NAME_SKILL_DOUBLE_STRAFING,1,LOC_SKILL_DES_DETAIL_SKILL_DOUBLE_STRAFING,,Physical,AOE,None,,间隔帧数,10,,,,,,,,,,,2.19,0,205,0,0,0,Enemy,0|0|0,None,0,0,FALSE,ICON_SKILL_DOUBLESTRAFE,6,28,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_DOUBLE_STRAFING,,,,,,,10,,,,,,,,,,,2.56,0,725,0,0,,Enemy,0|0|0,,,,,,6,28,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_DOUBLE_STRAFING,,,,,,,10,,,,,,,,,,,3.05,0,12455,0,0,,Enemy,0|0|0,,,,,,6,28,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_DOUBLE_STRAFING,,,,,,,10,,,,,,,,,,,3.66,0,30600,0,0,,Enemy,0|0|0,,,,,,6,28,0,,,
SKILL_SHAUT_EX,10059,一闪,LOC_SKILL_NAME_SKILL_SHAUT_EX,1,LOC_SKILL_DES_DETAIL_SKILL_SHAUT_EX_LV1,,Physical,AOE,None,,攻击次数,3,魔物眩晕概率万分比,2000,魔物眩晕时间（倍）x10,30,宠物眩晕概率万分比,0,宠物眩晕时间（倍）x10,0,被眩晕单位伤害加深（万分比）,3000,0.83,0,85,0,0,0,Enemy,1|12|150,Front,0,0,FALSE,ICON_SKILL_BASH,6,23,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_SHAUT_EX_LV1,,,,,,,3,,2000,,30,,0,,0,,3500,0.88,0,500,0,0,,Enemy,1|12|150,,,,,,6,23,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_SHAUT_EX_LV1,,,,,,,3,,2000,,30,,0,,0,,4000,0.93,0,5040,0,0,,Enemy,1|12|150,,,,,,6,23,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_SHAUT_EX,,,,,,,4,,3000,,40,,2000,,30,,5000,1,0,9450,0,0,,Enemy,1|12|150,,,,,,6,23,0,,,
SKILL_ARROW_RAIN,10060,箭雨,LOC_SKILL_NAME_SKILL_ARROW_RAIN,1,LOC_SKILL_DES_DETAIL_SKILL_ARROW_RAIN,,Physical,AOE,None,,攻击次数,5,击退距离（倍）x10,100,击退时间（倍）x10,5,箭发射的路程/10,310,箭伤害判定的半径/10,50,,,1.62,0,180,0,0,0,Enemy,1|34|120,Front,0,0,FALSE,ICON_SKILL_ARROWSHOWER,6,16,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_ARROW_RAIN,,,,,,,5,,100,,5,,310,,50,,,1.89,0,1080,0,0,,Enemy,1|34|120,,,,,,6,16,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_ARROW_RAIN,,,,,,,5,,100,,5,,310,,50,,,2.25,0,10800,0,0,,Enemy,1|34|120,,,,,,6,16,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_ARROW_RAIN,,,,,,,6,,100,,5,,310,,50,,,2.7,0,27000,0,0,,Enemy,1|34|120,,,,,,6,16,0,,,
SKILL_HEART_SHOCKWAVE,10061,心灵震波,LOC_SKILL_NAME_SKILL_HEART_SHOCKWAVE,1,LOC_SKILL_DES_DETAIL_SKILL_HEART_SHOCKWAVE,,Physical,AOE,None,,对魔物伤害（倍）x10,12,移动速度（倍）x10,370,技能伤害长度（倍）x10,60,,,,,,,1.48,0,165,0,0,0,Enemy,2|40|9,Front,0,0,FALSE,ICON_SKILL_SOULDESTROYER,5,15,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_HEART_SHOCKWAVE,,,,,,,12,,370,,60,,,,,,,1.73,0,990,0,0,,Enemy,2|40|9,,,,,,5,15,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_HEART_SHOCKWAVE,,,,,,,12,,370,,60,,,,,,,2.06,0,9900,0,0,,Enemy,2|40|9,,,,,,5,15,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_HEART_SHOCKWAVE,,,,,,,15,,370,,60,,,,,,,2.47,0,24750,0,0,,Enemy,2|40|9,,,,,,5,15,0,,,
SKILL_SHAUT,10062,狂击,LOC_SKILL_NAME_SKILL_SHAUT,1,LOC_SKILL_DES_DETAIL_SKILL_SHAUT,,Physical,AOE,None,,魔物眩晕概率万分比,4000,魔物眩晕时间（倍）x10,25,,,,,,,,,2.05,0,200,0,0,0,Enemy,1|10|150,Front,0,0,FALSE,ICON_SKILL_BASH,5,23,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_SHAUT,,,,,,,4000,,25,,,,,,,,,2.39,0,680,0,0,,Enemy,1|10|150,,,,,,5,23,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_SHAUT,,,,,,,4000,,25,,,,,,,,,2.85,0,12310,0,0,,Enemy,1|10|150,,,,,,5,23,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_SHAUT,,,,,,,4000,,25,,,,,,,,,3.42,0,30780,0,0,,Enemy,1|10|150,,,,,,5,23,0,,,
SKILL_SHARP_SHOOTING,10063,锐利射击,LOC_SKILL_NAME_SKILL_SHARP_SHOOTING,1,LOC_SKILL_DES_DETAIL_SKILL_SHARP_SHOOTING,,Physical,AOE,None,,对魔物伤害（倍）x10,12,移动速度（倍）x10,800,技能伤害长度（倍）x10,100,,,,,,,1.28,0,125,0,0,0,Enemy,2|35|6,Front,0,0,FALSE,ICON_SKILL_FOCUSEDARROWSTRIKE,5,15,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_SHARP_SHOOTING,,,,,,,12,,800,,100,,,,,,,1.49,0,430,0,0,,Enemy,2|35|6,,,,,,5,15,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_SHARP_SHOOTING,,,,,,,12,,800,,100,,,,,,,1.77,0,7650,0,0,,Enemy,2|35|6,,,,,,5,15,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_SHARP_SHOOTING,,,,,,,12,,800,,100,,,,,,,2.13,0,19260,0,0,,Enemy,2|35|6,,,,,,5,15,0,,,
SKILL_VENOM_KNIFE,10064,剧毒短刀,LOC_SKILL_NAME_SKILL_VENOM_KNIFE,1,LOC_SKILL_DES_DETAIL_SKILL_VENOM_KNIFE,,Physical,AOE,None,,移动速度（倍）x10,500,技能伤害长度（倍）x10,80,造成物理伤害万分比,1300,buff持续时间（倍）x10,40,,,,,1.8,0,180,0,0,0,Enemy,2|20|8,Front,0,0,FALSE,ICON_SKILL_VENOMKNIFE,5,14,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_VENOM_KNIFE,,,,,,,500,,80,,1500,,40,,,,,2.14,0,600,0,0,,Enemy,2|20|8,,,,,,5,14,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_VENOM_KNIFE,,,,,,,500,,80,,1800,,40,,,,,2.55,0,11015,0,0,,Enemy,2|20|8,,,,,,5,14,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_VENOM_KNIFE,,,,,,,500,,80,,2200,,40,,,,,3.06,0,27540,0,0,,Enemy,2|20|8,,,,,,5,14,0,,,
SKILL_MIND_COMBO,10065,念力连击,LOC_SKILL_NAME_SKILL_MIND_COMBO,1,LOC_SKILL_DES_DETAIL_SKILL_MIND_COMBO,,Magical,AOE,None,,增加一次攻击概率万分比,5000,增加两次攻击概率万分比,800,降低双攻万分比,5000,降低移速万分比,5000,buff持续时间（倍）x10,50,,,0,3.2,200,0,0,0,Enemy,0|0|0,None,0,0,FALSE,ICON_SKILL_NAPLAMVULCAN,7,25,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_MIND_COMBO,,,,,,,5500,,1000,,5000,,5000,,50,,,0,3.7,1200,0,0,,Enemy,0|0|0,,,,,,7,25,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_MIND_COMBO,,,,,,,6000,,1200,,5000,,5000,,50,,,0,4.3,12000,0,0,,Enemy,0|0|0,,,,,,7,25,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_MIND_COMBO,,,,,,,7000,,1500,,5000,,5000,,60,,,0,5,30000,0,0,,Enemy,0|0|0,,,,,,7,25,0,,,
SKILL_AURA_BLADE,10066,灵气剑,LOC_SKILL_NAME_SKILL_AURA_BLADE,1,LOC_SKILL_DES_DETAIL_SKILL_AURA_BLADE,,Physical,AOE,None,,buff持续时间（倍）x10,100,攻速增加万分比,8000,物理穿透值,100,,,,,,,0,0,0,0,0,0,Friendly,0|0|0,None,0,0,FALSE,ICON_SKILL_AURABLADE,4,29,0,,,FALSE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_AURA_BLADE,,,,,,,100,,10000,,300,,,,,,,0,0,0,0,0,,Friendly,0|0|0,,,,,,4,29,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_AURA_BLADE,,,,,,,100,,12000,,500,,,,,,,0,0,0,0,0,,Friendly,0|0|0,,,,,,4,29,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_AURA_BLADE,,,,,,,100,,15000,,800,,,,,,,0,0,0,0,0,,Friendly,0|0|0,,,,,,4,29,0,,,
SKILL_SOUL_STRIKE,10067,圣灵召唤,LOC_SKILL_NAME_SKILL_SOUL_STRIKE,1,LOC_SKILL_DES_DETAIL_SKILL_SOUL_STRIKE,,Magical,AOE,None,,对随从伤害（倍）x10,15,,,,,,,,,,,0,1.72,170,0,0,0,Enemy,1|7|360,Ground,0,0,FALSE,ICON_SKILL_SOULSTRIKE,4,17,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_SOUL_STRIKE,,,,,,,15,,,,,,,,,,,0,2,550,0,0,,Enemy,1|7|360,,,,,,4,17,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_SOUL_STRIKE,,,,,,,15,,,,,,,,,,,0,2.4,10370,0,0,,Enemy,1|7|360,,,,,,4,17,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_SOUL_STRIKE,,,,,,,15,,,,,,,,,,,0,2.88,25200,0,0,,Enemy,1|7|360,,,,,,4,17,0,,,
SKILL_VENOM_PRESSURE,10068,剧毒压制,LOC_SKILL_VENOM_PRESSURE,1,LOC_SKILL_DES_DETAIL_SKILL_VENOM_PRESSURE,,Physical,AOE,None,,释放军团数量,3,附加多少层毒素,1,毒素最高层数,3,,,,,,,1.2,0,130,0,0,0,Enemy,0|0|0,None,0,0,FALSE,ICON_SKILL_VENOM_PRESSURE,6,20,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_VENOM_PRESSURE,,,,,,,3,,1,,3,,,,,,,1.41,0,800,0,0,,Enemy,0|0|0,,,,,,6,20,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_VENOM_PRESSURE,,,,,,,3,,1,,4,,,,,,,1.68,0,8060,0,0,,Enemy,0|0|0,,,,,,6,20,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_VENOM_PRESSURE,,,,,,,3,,2,,4,,,,,,,2.02,0,20100,0,0,,Enemy,0|0|0,,,,,,6,20,0,,,
SKILL_HAIL_STORM,10069,冰咆哮,LOC_SKILL_HAIL_STORM,1,LOC_SKILL_DES_DETAIL_SKILL_HAIL_STORM,,Magical,None,None,,冰冻目标时间/10,35,,,,,,,,,,,0,1.91,210,0,0,0,Enemy,2|25|10,Front,0.8,0,FALSE,ICON_SKILL_ICE_ROAR,6,21,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_HAIL_STORM,,,,,,,35,,,,,,,,,,,0,2.22,1270,0,0,,Enemy,2|25|10,,,,,,6,21,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_HAIL_STORM,,,,,,,35,,,,,,,,,,,0,2.65,12750,0,0,,Enemy,2|25|10,,,,,,6,21,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_HAIL_STORM,,,,,,,45,,,,,,,,,,,0,3.18,32000,0,0,,Enemy,2|25|10,,,,,,6,21,0,,,
SKILL_BLOOD_BURST,10070,血爆,LOC_SKILL_BLOOD_BURST,1,LOC_SKILL_DES_DETAIL_SKILL_BLOOD_BURST,,Physical,None,None,,目标数量,2,击杀减少cd千分比,500,击杀附加军团物攻千分比,1920,,,,,,,2.88,0,180,0,0,0,Enemy,0|0|0,None,0.8,0,FALSE,ICON_SKILL_BLOOD_BLAST,6,30,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_BLOOD_BURST,,,,,,,2,,600,,2220,,,,,,,3.33,0,1080,0,0,,Enemy,0|0|0,,,,,,6,30,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_BLOOD_BURST,,,,,,,2,,700,,2580,,,,,,,3.87,0,10800,0,0,,Enemy,0|0|0,,,,,,6,30,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_BLOOD_BURST,,,,,,,2,,900,,3000,,,,,,,4.5,0,27000,0,0,,Enemy,0|0|0,,,,,,6,30,0,,,
SKILL_MAMMONITE,10071,金钱攻击,LOC_SKILL_MAMMONITE,1,LOC_SKILL_DES_DETAIL_SKILL_MAMMONITE,,Physical,None,None,,眩晕时间/10,40,buff持续时间/10,80,,,,,,,,,1.73,0,195,0,0,0,All,1|14|360,Anyone,0,0,FALSE,ICON_SKILL_MAMMONITE,7,19,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_MAMMONITE,,,,,,,40,,80,,,,,,,,,2.04,0,1175,0,0,,,1|14|360,,,,,,7,19,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_MAMMONITE,,,,,,,40,,80,,,,,,,,,2.44,0,11760,0,0,,,1|14|360,,,,,,7,19,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_MAMMONITE,,,,,,,50,,80,,,,,,,,,2.94,0,29400,0,0,,,1|14|360,,,,,,7,19,0,,,
SKILL_DISPEL,10072,驱散,LOC_SKILL_DISPEL,1,LOC_SKILL_DES_DETAIL_SKILL_DISPEL,,Magical,None,None,,清除己方N个魔物的控制效果,1,,,,,,,,,,,0,1.51,170,0,0,0,Enemy,0|0|0,None,0.3,0,FALSE,ICON_SKILL_CLEARABCE,5,15,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_SKILL_DISPEL,,,,,,,1,,,,,,,,,,,0,1.76,1000,0,0,,,0|0|0,,,,,,5,15,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_SKILL_DISPEL,,,,,,,2,,,,,,,,,,,0,2.08,10000,0,0,,,0|0|0,,,,,,5,15,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_SKILL_DISPEL,,,,,,,3,,,,,,,,,,,0,2.52,25200,0,0,,,0|0|0,,,,,,5,15,0,,,
SKILL_FLOODING_OF_JINSHAN,10073,水漫金山,LOC_SKILL_FLOODING_OF_JINSHAN,1,LOC_SKILL_DES_DETAIL_FLOODING_OF_JINSHAN,,Magical,None,None,,,,,,,,,,,,,,0,1.71,190,0,0,0,Enemy,1|8|360,Ground,1,0,FALSE,ICON_SKILL_OCEAN_BURST,6,22,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_FLOODING_OF_JINSHAN,,,,,,,,,,,,,,,,,,0,1.99,1140,0,0,,,1|8|360,,,,,,6,22,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_FLOODING_OF_JINSHAN,,,,,,,,,,,,,,,,,,0,2.37,11400,0,0,,,1|8|360,,,,,,6,22,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_FLOODING_OF_JINSHAN,,,,,,,,,,,,,,,,,,0,2.85,28500,0,0,,,1|8|360,,,,,,6,22,0,,,
SKILL_INFERNAL_BURNING,10074,地狱烈焰,LOC_SKILL_INFERNAL_BURNING,1,LOC_SKILL_DES_DETAIL_INFERNAL_BURNING,,Magical,None,None,,增加自身物攻千分比,60,增加物攻千分比最大值,180,持续时间/10,80,,,,,,,0,2,220,0,0,0,Enemy,1|16|150,Front,1,0,FALSE,ICON_SKILL_HELL_FLAMES,6,17,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_INFERNAL_BURNING,,,,,,,60,,180,,80,,,,,,,0,2.32,1330,0,0,,,1|16|150,,,,,,6,17,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_INFERNAL_BURNING,,,,,,,60,,180,,80,,,,,,,0,2.77,13290,0,0,,,1|16|150,,,,,,6,17,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_INFERNAL_BURNING,,,,,,,100,,300,,120,,,,,,,0,3.65,36500,0,0,,,1|16|150,,,,,,6,17,0,,,
SKILL_GAIA_ARTILLERY,10075,盖亚重炮,LOC_SKILL_GAIA_ARTILLERY,1,LOC_SKILL_DES_DETAIL_GAIA_ARTILLERY,,Physical,None,None,,炮弹数量,3,间隔时间/10,5,重复增加伤害千分比,120,,,,,,,1.8,0,200,0,0,0,Enemy,0|0|0,None,0,0,FALSE,ICON_SKILL_GAEA_GUN,7,24,0,,,TRUE
,,,,2,LOC_SKILL_DES_DETAIL_GAIA_ARTILLERY,,,,,,,3,,5,,150,,,,,,,2.1,0,1200,0,0,,,0|0|0,,,,,,7,24,0,,,
,,,,3,LOC_SKILL_DES_DETAIL_GAIA_ARTILLERY,,,,,,,3,,5,,190,,,,,,,2.5,0,12000,0,0,,,0|0|0,,,,,,7,24,0,,,
,,,,4,LOC_SKILL_DES_DETAIL_GAIA_ARTILLERY,,,,,,,3,,5,,250,,,,,,,3,0,30000,0,0,,,0|0|0,,,,,,7,24,0,,,
SKILL_BANANA_ENERGY,10076,香蕉能量全开,LOC_SKILL_BANANA_ENERGY,1,LOC_SKILL_DES_BANANA_ENERGY,,Physical,None,None,,提升魔物数量,3,提升双攻千分比,150,增加技能伤害千分比,150,持续时间/10,60,,,,,0,0,0,0,0,0,Friendly,0|0|0,None,0,0,FALSE,ICON_SKILL_BANANA_BURST,6,15,0,,,TRUE
,,,,2,LOC_SKILL_DES_BANANA_ENERGY,,,,,,,3,,200,,200,,60,,,,,0,0,0,0,0,,,0|0|0,,,,,,6,15,0,,,
,,,,3,LOC_SKILL_DES_BANANA_ENERGY,,,,,,,3,,250,,250,,60,,,,,0,0,0,0,0,,,0|0|0,,,,,,6,15,0,,,
,,,,4,LOC_SKILL_DES_BANANA_ENERGY,,,,,,,3,,300,,300,,80,,,,,0,0,0,0,0,,,0|0|0,,,,,,6,15,0,,,
SKILL_BLOODTHIRSTY_LEGION,10077,嗜血军团,LOC_SKILL_BLOODTHIRSTY_LEGION,1,LOC_SKILL_DES_BLOODTHIRSTY_LEGION,,Physical,None,None,,护盾拥有自身血量的千分比,150,吸血千分比,80,提升攻速千分比,80,持续时间(秒)/10,80,是否不可驱散,0,,,0,0,0,0,0,0,Friendly,1|20|360,Anyone,0,0,FALSE,ICON_SKILL_BLOODY_LEGION,7,20,0,,,TRUE
,,,,2,LOC_SKILL_DES_BLOODTHIRSTY_LEGION,,,,,,,200,,100,,100,,80,,0,,,0,0,0,0,0,,,1|20|360,,,,,,7,20,0,,,
,,,,3,LOC_SKILL_DES_BLOODTHIRSTY_LEGION,,,,,,,250,,120,,120,,80,,0,,,0,0,0,0,0,,,1|20|360,,,,,,7,20,0,,,
,,,,4,LOC_SKILL_DES_BLOODTHIRSTY_LEGION_MAX,,,,,,,350,,150,,150,,100,,1,,,0,0,0,0,0,,,1|20|360,,,,,,7,20,0,,,
SKILL_ADAPTABILITY,10078,随机应变,LOC_SKILL_ADAPTABILITY,1,LOC_SKILL_DES_ADAPTABILITY,,Physical,None,None,,提升物理攻击千分比,100,持续时间(秒)/10,50,,,,,,,,,0,0,0,0,0,0,Friendly,0|0|0,None,0.5,0,FALSE,ICON_SKILL_ADAPTION,4,14,0,,,TRUE
,,,,2,LOC_SKILL_DES_ADAPTABILITY,,,,,,,100,,50,,,,,,,,,0,0,0,0,0,,,0|0|0,,,,,,4,13,0,,,
,,,,3,LOC_SKILL_DES_ADAPTABILITY,,,,,,,100,,50,,,,,,,,,0,0,0,0,0,,,0|0|0,,,,,,4,12,0,,,
,,,,4,LOC_SKILL_DES_ADAPTABILITY,,,,,,,100,,50,,,,,,,,,0,0,0,0,0,,,0|0|0,,,,,,4,10,0,,,
