_ID,_VALUE,ModelType:string,Model:id,ChallengeCost:int[],SubLevelName:loc[],MapLevel:id[],IntimacyUnlockLv:int[],PlayerUnlockLv:int[],IsShowHeadPortrait:bool[],FirstDrop:int[][],Drop:int[][],FirstShowItem1:id[],FirstShowItemCount1:int[],FirstShowItem2:id[],FirstShowItemCount2:int[],ShowItem1:id[],ShowItemCount1:int[],ShowItem2:id[],ShowItemCount2:int[],Rules:id[],ThreeStarLoc:loc[],FailureLoc:loc[]
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_3,LEVEL_INTIMACY_CHALLENGE_MONSTER_DRAKE_LV_3,9,1,true,17005#100000|17901#100000,18005#100000|18901#100000,ITEM_EMBLEM_DRAKE,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_DRAKE,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_4,LEVEL_INTIMACY_CHALLENGE_MONSTER_DRAKE_LV_4,12,1,false,17105#100000|17901#100000,18901#100000,ITEM_EMBLEM_DRAKE,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_DRAKE,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_DRAKE
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_5,LEVEL_INTIMACY_CHALLENGE_MONSTER_DRAKE_LV_5,15,1,true,17005#100000|17901#100000,18005#100000|18901#100000,ITEM_EMBLEM_DRAKE,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_DRAKE,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_6,LEVEL_INTIMACY_CHALLENGE_MONSTER_DRAKE_LV_6,18,1,false,17105#100000|17901#100000,18901#100000,ITEM_EMBLEM_DRAKE,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_7,LEVEL_INTIMACY_CHALLENGE_MONSTER_DRAKE_LV_7,21,1,true,17005#100000|17901#100000,18005#100000|18901#100000,ITEM_EMBLEM_DRAKE,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_DRAKE,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_DRAKE,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_DRAKE
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_8,LEVEL_INTIMACY_CHALLENGE_MONSTER_DRAKE_LV_8,24,50,true,17105#100000|17901#100000,19005#100000|19901#100000,ITEM_EMBLEM_DRAKE,5,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_DRAKE,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_9,LEVEL_INTIMACY_CHALLENGE_MONSTER_DRAKE_LV_9,24,80,true,17005#100000|17901#100000,19005#100000|19901#100000,ITEM_EMBLEM_DRAKE,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_DRAKE,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
INTIMACY_CHALLENGE_107,107,Hero,HERO_ORK_HERO,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_1,LEVEL_INTIMACY_CHALLENGE_MONSTER_ORK_HERO_LV_1,3,1,true,17006#100000|17901#100000,18006#100000|18901#100000,ITEM_EMBLEM_ORK_HERO,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_ORK_HERO,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_ORC_HERO,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_ORC_HERO
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_2,LEVEL_INTIMACY_CHALLENGE_MONSTER_ORK_HERO_LV_2,6,1,false,17106#100000|17901#100000,18901#100000,ITEM_EMBLEM_ORK_HERO,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_3,LEVEL_INTIMACY_CHALLENGE_MONSTER_ORK_HERO_LV_3,9,1,true,17006#100000|17901#100000,18006#100000|18901#100000,ITEM_EMBLEM_ORK_HERO,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_ORK_HERO,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_4,LEVEL_INTIMACY_CHALLENGE_MONSTER_ORK_HERO_LV_4,12,1,false,17106#100000|17901#100000,18901#100000,ITEM_EMBLEM_ORK_HERO,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_ORC_HERO,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_ORC_HERO
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_5,LEVEL_INTIMACY_CHALLENGE_MONSTER_ORK_HERO_LV_5,15,1,true,17006#100000|17901#100000,18006#100000|18901#100000,ITEM_EMBLEM_ORK_HERO,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_ORK_HERO,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_6,LEVEL_INTIMACY_CHALLENGE_MONSTER_ORK_HERO_LV_6,18,1,false,17106#100000|17901#100000,18901#100000,ITEM_EMBLEM_ORK_HERO,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_7,LEVEL_INTIMACY_CHALLENGE_MONSTER_ORK_HERO_LV_7,21,1,true,17006#100000|17901#100000,18006#100000|18901#100000,ITEM_EMBLEM_ORK_HERO,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_ORK_HERO,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_ORC_HERO,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_ORC_HERO
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_8,LEVEL_INTIMACY_CHALLENGE_MONSTER_ORK_HERO_LV_8,24,50,true,17106#100000|17901#100000,19006#100000|19901#100000,ITEM_EMBLEM_ORK_HERO,5,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_ORK_HERO,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_9,LEVEL_INTIMACY_CHALLENGE_MONSTER_ORK_HERO_LV_9,24,80,true,17006#100000|17901#100000,19006#100000|19901#100000,ITEM_EMBLEM_ORK_HERO,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_ORK_HERO,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
INTIMACY_CHALLENGE_108,108,Hero,HERO_MOONLIGHT,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_1,LEVEL_INTIMACY_CHALLENGE_MONSTER_MOONLIGHT_LV_1,3,1,true,17007#100000|17901#100000,18007#100000|18901#100000,ITEM_EMBLEM_MOONLIGHT,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_MOONLIGHT,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_MOONLIGHT,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_MOONLIGHT
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_2,LEVEL_INTIMACY_CHALLENGE_MONSTER_MOONLIGHT_LV_2,6,1,false,17107#100000|17901#100000,18901#100000,ITEM_EMBLEM_MOONLIGHT,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_3,LEVEL_INTIMACY_CHALLENGE_MONSTER_MOONLIGHT_LV_3,9,1,true,17007#100000|17901#100000,18007#100000|18901#100000,ITEM_EMBLEM_MOONLIGHT,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_MOONLIGHT,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_4,LEVEL_INTIMACY_CHALLENGE_MONSTER_MOONLIGHT_LV_4,12,1,false,17107#100000|17901#100000,18901#100000,ITEM_EMBLEM_MOONLIGHT,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_MOONLIGHT,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_MOONLIGHT
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_5,LEVEL_INTIMACY_CHALLENGE_MONSTER_MOONLIGHT_LV_5,15,1,true,17007#100000|17901#100000,18007#100000|18901#100000,ITEM_EMBLEM_MOONLIGHT,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_MOONLIGHT,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_6,LEVEL_INTIMACY_CHALLENGE_MONSTER_MOONLIGHT_LV_6,18,1,false,17107#100000|17901#100000,18901#100000,ITEM_EMBLEM_MOONLIGHT,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_7,LEVEL_INTIMACY_CHALLENGE_MONSTER_MOONLIGHT_LV_7,21,1,true,17007#100000|17901#100000,18007#100000|18901#100000,ITEM_EMBLEM_MOONLIGHT,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_MOONLIGHT,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_MOONLIGHT,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_MOONLIGHT
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_8,LEVEL_INTIMACY_CHALLENGE_MONSTER_MOONLIGHT_LV_8,24,50,true,17107#100000|17901#100000,19007#100000|19901#100000,ITEM_EMBLEM_MOONLIGHT,5,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_MOONLIGHT,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_9,LEVEL_INTIMACY_CHALLENGE_MONSTER_MOONLIGHT_LV_9,24,80,true,17007#100000|17901#100000,19007#100000|19901#100000,ITEM_EMBLEM_MOONLIGHT,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_MOONLIGHT,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
INTIMACY_CHALLENGE_116,116,Hero,HERO_GARM,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_1,LEVEL_INTIMACY_CHALLENGE_MONSTER_GARM_LV_1,3,1,true,17011#100000|17901#100000,18011#100000|18901#100000,ITEM_EMBLEM_GARM,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_GARM,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_GARM,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_GARM
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_2,LEVEL_INTIMACY_CHALLENGE_MONSTER_GARM_LV_2,6,1,false,17111#100000|17901#100000,18901#100000,ITEM_EMBLEM_GARM,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_3,LEVEL_INTIMACY_CHALLENGE_MONSTER_GARM_LV_3,9,1,true,17011#100000|17901#100000,18011#100000|18901#100000,ITEM_EMBLEM_GARM,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_GARM,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_4,LEVEL_INTIMACY_CHALLENGE_MONSTER_GARM_LV_4,12,1,false,17111#100000|17901#100000,18901#100000,ITEM_EMBLEM_GARM,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_GARM,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_GARM
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_5,LEVEL_INTIMACY_CHALLENGE_MONSTER_GARM_LV_5,15,1,true,17011#100000|17901#100000,18011#100000|18901#100000,ITEM_EMBLEM_GARM,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_GARM,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_6,LEVEL_INTIMACY_CHALLENGE_MONSTER_GARM_LV_6,18,1,false,17111#100000|17901#100000,18901#100000,ITEM_EMBLEM_GARM,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_7,LEVEL_INTIMACY_CHALLENGE_MONSTER_GARM_LV_7,21,1,true,17011#100000|17901#100000,18011#100000|18901#100000,ITEM_EMBLEM_GARM,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_GARM,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_GARM,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_GARM
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_8,LEVEL_INTIMACY_CHALLENGE_MONSTER_GARM_LV_8,24,50,true,17111#100000|17901#100000,19011#100000|19901#100000,ITEM_EMBLEM_GARM,5,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_GARM,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_9,LEVEL_INTIMACY_CHALLENGE_MONSTER_GARM_LV_9,24,80,true,17011#100000|17901#100000,19011#100000|19901#100000,ITEM_EMBLEM_GARM,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_GARM,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
INTIMACY_CHALLENGE_117,117,Hero,HERO_G_RANDGRIS,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_1,LEVEL_INTIMACY_CHALLENGE_MONSTER_G_RANDGRIS_LV_1,3,1,true,17012#100000|17901#100000,18012#100000|18901#100000,ITEM_EMBLEM_G_RANDGRIS,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_G_RANDGRIS,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_RANDGRIS,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_RANDGRIS
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_2,LEVEL_INTIMACY_CHALLENGE_MONSTER_G_RANDGRIS_LV_2,6,1,false,17112#100000|17901#100000,18901#100000,ITEM_EMBLEM_G_RANDGRIS,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_3,LEVEL_INTIMACY_CHALLENGE_MONSTER_G_RANDGRIS_LV_3,9,1,true,17012#100000|17901#100000,18012#100000|18901#100000,ITEM_EMBLEM_G_RANDGRIS,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_G_RANDGRIS,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_4,LEVEL_INTIMACY_CHALLENGE_MONSTER_G_RANDGRIS_LV_4,12,1,false,17112#100000|17901#100000,18901#100000,ITEM_EMBLEM_G_RANDGRIS,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_RANDGRIS,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_RANDGRIS
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_5,LEVEL_INTIMACY_CHALLENGE_MONSTER_G_RANDGRIS_LV_5,15,1,true,17012#100000|17901#100000,18012#100000|18901#100000,ITEM_EMBLEM_G_RANDGRIS,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_G_RANDGRIS,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_6,LEVEL_INTIMACY_CHALLENGE_MONSTER_G_RANDGRIS_LV_6,18,1,false,17112#100000|17901#100000,18901#100000,ITEM_EMBLEM_G_RANDGRIS,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_7,LEVEL_INTIMACY_CHALLENGE_MONSTER_G_RANDGRIS_LV_7,21,1,true,17012#100000|17901#100000,18012#100000|18901#100000,ITEM_EMBLEM_G_RANDGRIS,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_G_RANDGRIS,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_RANDGRIS,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_RANDGRIS
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_8,LEVEL_INTIMACY_CHALLENGE_MONSTER_G_RANDGRIS_LV_8,24,50,true,17112#100000|17901#100000,19012#100000|19901#100000,ITEM_EMBLEM_G_RANDGRIS,5,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_G_RANDGRIS,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_9,LEVEL_INTIMACY_CHALLENGE_MONSTER_G_RANDGRIS_LV_9,24,80,true,17012#100000|17901#100000,19012#100000|19901#100000,ITEM_EMBLEM_G_RANDGRIS,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_G_RANDGRIS,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
INTIMACY_CHALLENGE_118,118,Hero,HERO_MISTRESS,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_1,LEVEL_INTIMACY_CHALLENGE_MONSTER_MISTRESS_LV_1,3,1,true,17013#100000|17901#100000,18013#100000|18901#100000,ITEM_EMBLEM_MISTRESS,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_MISTRESS,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_MISTRESS,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_MISTRESS
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_2,LEVEL_INTIMACY_CHALLENGE_MONSTER_MISTRESS_LV_2,6,1,false,17113#100000|17901#100000,18901#100000,ITEM_EMBLEM_MISTRESS,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_3,LEVEL_INTIMACY_CHALLENGE_MONSTER_MISTRESS_LV_3,9,1,true,17013#100000|17901#100000,18013#100000|18901#100000,ITEM_EMBLEM_MISTRESS,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_MISTRESS,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_4,LEVEL_INTIMACY_CHALLENGE_MONSTER_MISTRESS_LV_4,12,1,false,17113#100000|17901#100000,18901#100000,ITEM_EMBLEM_MISTRESS,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_MISTRESS,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_MISTRESS
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_5,LEVEL_INTIMACY_CHALLENGE_MONSTER_MISTRESS_LV_5,15,1,true,17013#100000|17901#100000,18013#100000|18901#100000,ITEM_EMBLEM_MISTRESS,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_MISTRESS,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_6,LEVEL_INTIMACY_CHALLENGE_MONSTER_MISTRESS_LV_6,18,1,false,17113#100000|17901#100000,18901#100000,ITEM_EMBLEM_MISTRESS,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
