_ID,_VALUE,#GroupName:string,ItemID:id[],#ItemName:string[],ItemDropWeight:int[],ItemNum:int[],Currency:id[],Price:int[],ApperarType:id[]
DROP_SHOP_CORPS_CHALLENGE_4,6004,军团商店掉落组,ITEM_CORPS_BREAK_KNIGHT_BLUE_10,黑骑圣典,1,1,ITEM_MEDAL,60,
DROP_SHOP_CORPS_CHALLENGE_5,6005,军团商店掉落组,ITEM_CORPS_BREAK_ARCHER_BLUE_10,天陨圣链,1,1,ITEM_MEDAL,60,
DROP_SHOP_CORPS_CHALLENGE_6,6006,军团商店掉落组,ITEM_CORPS_BREAK_INFANTRY_BLUE_10,杀戮圣杯,1,1,ITEM_MEDAL,60,
DROP_SHOP_CORPS_CHALLENGE_7,6007,军团商店掉落组,ITEM_CORPS_BREAK_KNIGHT_PURPLE_5,金骑神典,1,1,ITEM_MEDAL,120,
DROP_SHOP_CORPS_CHALLENGE_8,6008,军团商店掉落组,ITEM_CORPS_BREAK_ARCHER_PURPLE_5,猛毒神链,1,1,ITEM_MEDAL,120,
DROP_SHOP_CORPS_CHALLENGE_9,6009,军团商店掉落组,ITEM_CORPS_BREAK_INFANTRY_PURPLE_5,英勇神杯,1,1,ITEM_MEDAL,120,
DROP_SHOP_CORPS_CHALLENGE_10,6010,军团商店掉落组,ITEM_CORPS_BREAK_KNIGHT_PURPLE_10,龙骑神典,1,1,ITEM_MEDAL,180,
DROP_SHOP_CORPS_CHALLENGE_11,6011,军团商店掉落组,ITEM_CORPS_BREAK_ARCHER_PURPLE_10,深渊神链,1,1,ITEM_MEDAL,180,
DROP_SHOP_CORPS_CHALLENGE_12,6012,军团商店掉落组,ITEM_CORPS_BREAK_INFANTRY_PURPLE_10,守护神杯,1,1,ITEM_MEDAL,180,
DROP_SHOP_CORPS_CHALLENGE_13,6013,军团商店掉落组,ITEM_CORPS_BREAK_KNIGHT_PURPLE_15,圣骑神典,1,1,ITEM_MEDAL,240,
DROP_SHOP_CORPS_CHALLENGE_14,6014,军团商店掉落组,ITEM_CORPS_BREAK_ARCHER_PURPLE_15,神血神链,1,1,ITEM_MEDAL,240,
DROP_SHOP_CORPS_CHALLENGE_15,6015,军团商店掉落组,ITEM_CORPS_BREAK_INFANTRY_PURPLE_15,英雄神杯,1,1,ITEM_MEDAL,240,
DROP_SHOP_CORPS_CHALLENGE_16,6016,军团商店掉落组,ITEM_EMBLEM_ALICE,魅黛尔骑士徽章,1,1,ITEM_MEDAL,100,
DROP_SHOP_CORPS_CHALLENGE_17,6017,军团商店掉落组,ITEM_EMBLEM_ALICE,科什莫骑士徽章,1,1,ITEM_MEDAL,100,
DROP_SHOP_CORPS_CHALLENGE_18,6018,军团商店掉落组,ITEM_EMBLEM_ALICE,伊瑞达骑士勋章,1,1,ITEM_MEDAL,100,
DROP_SHOP_CORPS_CHALLENGE_19,6019,军团商店掉落组,ITEM_EMBLEM_ALICE,瓦尔基里骑士勋章,1,1,ITEM_MEDAL,300,
DROP_SHOP_CLUB_INFANTRY_1,7101,公会竞技步兵商店,ITEM_CORPS_BREAK_INFANTRY_BLUE_6,巨锋剑,1,1,ITEM_CLUB_ARENA_COIN,12,
DROP_SHOP_CLUB_INFANTRY_2,7102,公会竞技步兵商店,ITEM_CORPS_BREAK_INFANTRY_BLUE_7,战痕钢甲,1,1,ITEM_CLUB_ARENA_COIN,12,
DROP_SHOP_CLUB_INFANTRY_3,7103,公会竞技步兵商店,ITEM_CORPS_BREAK_INFANTRY_BLUE_8,火焰厚革靴,1,1,ITEM_CLUB_ARENA_COIN,12,
DROP_SHOP_CLUB_INFANTRY_4,7104,公会竞技步兵商店,ITEM_CORPS_BREAK_INFANTRY_BLUE_9,屠戮者盾,1,1,ITEM_CLUB_ARENA_COIN,12,
DROP_SHOP_CLUB_INFANTRY_5,7105,公会竞技步兵商店,ITEM_CORPS_BREAK_INFANTRY_PURPLE_1,希尔制式剑,1,1,ITEM_CLUB_ARENA_COIN,30,
DROP_SHOP_CLUB_INFANTRY_6,7106,公会竞技步兵商店,ITEM_CORPS_BREAK_INFANTRY_PURPLE_2,固化精炼甲,1,1,ITEM_CLUB_ARENA_COIN,30,
DROP_SHOP_CLUB_INFANTRY_7,7107,公会竞技步兵商店,ITEM_CORPS_BREAK_INFANTRY_PURPLE_3,轻化百革靴,1,1,ITEM_CLUB_ARENA_COIN,30,
DROP_SHOP_CLUB_INFANTRY_8,7108,公会竞技步兵商店,ITEM_CORPS_BREAK_INFANTRY_PURPLE_4,希尔制式盾,1,1,ITEM_CLUB_ARENA_COIN,30,
DROP_SHOP_CLUB_INFANTRY_9,7109,公会竞技步兵商店,ITEM_CORPS_BREAK_INFANTRY_PURPLE_6,英勇守护之剑,1,1,ITEM_CLUB_ARENA_COIN,60,
DROP_SHOP_CLUB_INFANTRY_10,7110,公会竞技步兵商店,ITEM_CORPS_BREAK_INFANTRY_PURPLE_7,极寒冰晶战甲,1,1,ITEM_CLUB_ARENA_COIN,60,
DROP_SHOP_CLUB_INFANTRY_11,7111,公会竞技步兵商店,ITEM_CORPS_BREAK_INFANTRY_PURPLE_8,大地守护之靴,1,1,ITEM_CLUB_ARENA_COIN,60,
DROP_SHOP_CLUB_INFANTRY_12,7112,公会竞技步兵商店,ITEM_CORPS_BREAK_INFANTRY_PURPLE_9,弑杀魔化盾,1,1,ITEM_CLUB_ARENA_COIN,60,
DROP_SHOP_CLUB_INFANTRY_13,7113,公会竞技步兵商店,ITEM_CORPS_BREAK_INFANTRY_PURPLE_11,神赐英雄剑,1,1,ITEM_CLUB_ARENA_COIN,90,
DROP_SHOP_CLUB_INFANTRY_14,7114,公会竞技步兵商店,ITEM_CORPS_BREAK_INFANTRY_PURPLE_12,贤者祝福战甲,1,1,ITEM_CLUB_ARENA_COIN,90,
DROP_SHOP_CLUB_INFANTRY_15,7115,公会竞技步兵商店,ITEM_CORPS_BREAK_INFANTRY_PURPLE_13,盖亚战靴,1,1,ITEM_CLUB_ARENA_COIN,90,
DROP_SHOP_CLUB_INFANTRY_16,7116,公会竞技步兵商店,ITEM_CORPS_BREAK_INFANTRY_PURPLE_14,抵天之盾,1,1,ITEM_CLUB_ARENA_COIN,90,
DROP_SHOP_CLUB_ARCHER_1,7201,公会竞技弓兵商店,ITEM_CORPS_BREAK_ARCHER_BLUE_6,沉银弓,1,1,ITEM_CLUB_ARENA_COIN,12,
DROP_SHOP_CLUB_ARCHER_2,7202,公会竞技弓兵商店,ITEM_CORPS_BREAK_ARCHER_BLUE_7,轻丝长袍,1,1,ITEM_CLUB_ARENA_COIN,12,
DROP_SHOP_CLUB_ARCHER_3,7203,公会竞技弓兵商店,ITEM_CORPS_BREAK_ARCHER_BLUE_8,风灵短靴,1,1,ITEM_CLUB_ARENA_COIN,12,
DROP_SHOP_CLUB_ARCHER_4,7204,公会竞技弓兵商店,ITEM_CORPS_BREAK_ARCHER_BLUE_9,强化希尔箭,1,1,ITEM_CLUB_ARENA_COIN,12,
DROP_SHOP_CLUB_ARCHER_5,7205,公会竞技弓兵商店,ITEM_CORPS_BREAK_ARCHER_PURPLE_1,希尔制式弓,1,1,ITEM_CLUB_ARENA_COIN,30,
DROP_SHOP_CLUB_ARCHER_6,7206,公会竞技弓兵商店,ITEM_CORPS_BREAK_ARCHER_PURPLE_2,附魔斗篷,1,1,ITEM_CLUB_ARENA_COIN,30,
DROP_SHOP_CLUB_ARCHER_7,7207,公会竞技弓兵商店,ITEM_CORPS_BREAK_ARCHER_PURPLE_3,灵纹便鞋,1,1,ITEM_CLUB_ARENA_COIN,30,
DROP_SHOP_CLUB_ARCHER_8,7208,公会竞技弓兵商店,ITEM_CORPS_BREAK_ARCHER_PURPLE_4,流光希尔箭,1,1,ITEM_CLUB_ARENA_COIN,30,
DROP_SHOP_CLUB_ARCHER_9,7209,公会竞技弓兵商店,ITEM_CORPS_BREAK_ARCHER_PURPLE_6,龙骨魔化弓,1,1,ITEM_CLUB_ARENA_COIN,60,
DROP_SHOP_CLUB_ARCHER_10,7210,公会竞技弓兵商店,ITEM_CORPS_BREAK_ARCHER_PURPLE_7,能量斗篷,1,1,ITEM_CLUB_ARENA_COIN,60,
DROP_SHOP_CLUB_ARCHER_11,7211,公会竞技弓兵商店,ITEM_CORPS_BREAK_ARCHER_PURPLE_8,疾风便鞋,1,1,ITEM_CLUB_ARENA_COIN,60,
DROP_SHOP_CLUB_ARCHER_12,7212,公会竞技弓兵商店,ITEM_CORPS_BREAK_ARCHER_PURPLE_9,精灵祝福箭,1,1,ITEM_CLUB_ARENA_COIN,60,
DROP_SHOP_CLUB_ARCHER_13,7213,公会竞技弓兵商店,ITEM_CORPS_BREAK_ARCHER_PURPLE_11,神赐屠龙弓,1,1,ITEM_CLUB_ARENA_COIN,90,
DROP_SHOP_CLUB_ARCHER_14,7214,公会竞技弓兵商店,ITEM_CORPS_BREAK_ARCHER_PURPLE_12,神圣斗篷,1,1,ITEM_CLUB_ARENA_COIN,90,
DROP_SHOP_CLUB_ARCHER_15,7215,公会竞技弓兵商店,ITEM_CORPS_BREAK_ARCHER_PURPLE_13,风暴便鞋,1,1,ITEM_CLUB_ARENA_COIN,90,
DROP_SHOP_CLUB_ARCHER_16,7216,公会竞技弓兵商店,ITEM_CORPS_BREAK_ARCHER_PURPLE_14,屠龙黑箭,1,1,ITEM_CLUB_ARENA_COIN,90,
DROP_SHOP_CLUB_KNIGHT_1,7301,公会竞技骑兵商店,ITEM_CORPS_BREAK_KNIGHT_BLUE_6,飓风长剑,1,1,ITEM_CLUB_ARENA_COIN,12,
DROP_SHOP_CLUB_KNIGHT_2,7302,公会竞技骑兵商店,ITEM_CORPS_BREAK_KNIGHT_BLUE_7,光铸护甲,1,1,ITEM_CLUB_ARENA_COIN,12,
DROP_SHOP_CLUB_KNIGHT_3,7303,公会竞技骑兵商店,ITEM_CORPS_BREAK_KNIGHT_BLUE_8,狮虎战马,1,1,ITEM_CLUB_ARENA_COIN,12,
DROP_SHOP_CLUB_KNIGHT_4,7304,公会竞技骑兵商店,ITEM_CORPS_BREAK_KNIGHT_BLUE_9,尖刺陨铁马铠,1,1,ITEM_CLUB_ARENA_COIN,12,
DROP_SHOP_CLUB_KNIGHT_5,7305,公会竞技骑兵商店,ITEM_CORPS_BREAK_KNIGHT_PURPLE_1,流云枪,1,1,ITEM_CLUB_ARENA_COIN,30,
DROP_SHOP_CLUB_KNIGHT_6,7306,公会竞技骑兵商店,ITEM_CORPS_BREAK_KNIGHT_PURPLE_2,固化希尔肩甲,1,1,ITEM_CLUB_ARENA_COIN,30,
DROP_SHOP_CLUB_KNIGHT_7,7307,公会竞技骑兵商店,ITEM_CORPS_BREAK_KNIGHT_PURPLE_3,龙血战马,1,1,ITEM_CLUB_ARENA_COIN,30,
DROP_SHOP_CLUB_KNIGHT_8,7308,公会竞技骑兵商店,ITEM_CORPS_BREAK_KNIGHT_PURPLE_4,轻化附魔马铠,1,1,ITEM_CLUB_ARENA_COIN,30,
DROP_SHOP_CLUB_KNIGHT_9,7309,公会竞技骑兵商店,ITEM_CORPS_BREAK_KNIGHT_PURPLE_6,灭魂枪,1,1,ITEM_CLUB_ARENA_COIN,60,
DROP_SHOP_CLUB_KNIGHT_10,7310,公会竞技骑兵商店,ITEM_CORPS_BREAK_KNIGHT_PURPLE_7,鲜血苍穹肩甲,1,1,ITEM_CLUB_ARENA_COIN,60,
DROP_SHOP_CLUB_KNIGHT_11,7311,公会竞技骑兵商店,ITEM_CORPS_BREAK_KNIGHT_PURPLE_8,魔化龙血战马,1,1,ITEM_CLUB_ARENA_COIN,60,
DROP_SHOP_CLUB_KNIGHT_12,7312,公会竞技骑兵商店,ITEM_CORPS_BREAK_KNIGHT_PURPLE_9,地狱荆棘马铠,1,1,ITEM_CLUB_ARENA_COIN,60,
DROP_SHOP_CLUB_KNIGHT_13,7313,公会竞技骑兵商店,ITEM_CORPS_BREAK_KNIGHT_PURPLE_11,神赐灭世枪,1,1,ITEM_CLUB_ARENA_COIN,90,
DROP_SHOP_CLUB_KNIGHT_14,7314,公会竞技骑兵商店,ITEM_CORPS_BREAK_KNIGHT_PURPLE_12,圣光赐福肩甲,1,1,ITEM_CLUB_ARENA_COIN,90,
DROP_SHOP_CLUB_KNIGHT_15,7315,公会竞技骑兵商店,ITEM_CORPS_BREAK_KNIGHT_PURPLE_13,龙翼战马,1,1,ITEM_CLUB_ARENA_COIN,90,
DROP_SHOP_CLUB_KNIGHT_16,7316,公会竞技骑兵商店,ITEM_CORPS_BREAK_KNIGHT_PURPLE_14,圣光冲锋马铠,1,1,ITEM_CLUB_ARENA_COIN,90,
DROP_SHOP_CLUB_ITEM_1,7401,公会竞技步兵商店,ITEM_HILL_STONE,希尔原石,1,150,ITEM_CLUB_ARENA_COIN,150,
DROP_SHOP_CLUB_ITEM_2,7402,公会竞技弓兵商店,ITEM_BATTLE_SOUL,战魂,1,1200,ITEM_CLUB_ARENA_COIN,150,
DROP_SHOP_CLUB_ITEM_3,7403,公会竞技骑兵商店,ITEM_GOLD,金币,1,50000,ITEM_CLUB_ARENA_COIN,150,
DROP_SHOP_CLUB_ITEM_4,7404,公会竞技步兵商店,ITEM_HILL_STONE,希尔原石,1,450,ITEM_CLUB_ARENA_COIN,450,
DROP_SHOP_CLUB_ITEM_5,7405,公会竞技弓兵商店,ITEM_BATTLE_SOUL,战魂,1,3600,ITEM_CLUB_ARENA_COIN,450,
DROP_SHOP_CLUB_ITEM_6,7406,公会竞技骑兵商店,ITEM_GOLD,金币,1,150000,ITEM_CLUB_ARENA_COIN,450,
DROP_SHOP_TRAVEL_FIRST_1,9001,旅行商店首次,ITEM_EMBLEM_ALICE,恩派尔,1,2,ITEM_CRYSTAL,300,
DROP_SHOP_TRAVEL_FIRST_2,9002,旅行商店首次,ITEM_HILL_STONE,希尔原石,1,100,ITEM_CRYSTAL,25,
DROP_SHOP_TRAVEL_FIRST_3,9003,旅行商店首次,ITEM_HERO_SHOP_COIN,灵晶,1,200,ITEM_CRYSTAL,160,
DROP_SHOP_TRAVEL_FIRST_4,9004,旅行商店首次,ITEM_CORPS_BREAK_KNIGHT_GREEN_2,精磨肩甲,1,10,ITEM_CRYSTAL,20,
DROP_SHOP_TRAVEL_FIRST_5,9005,旅行商店首次,ITEM_CORPS_BREAK_KNIGHT_GREEN_3,寒霜战马,1,10,ITEM_CRYSTAL,20,
DROP_SHOP_TRAVEL_FIRST_6,9006,旅行商店首次,ITEM_CORPS_BREAK_KNIGHT_GREEN_4,细皮马铠,1,10,ITEM_CRYSTAL,20,
DROP_SHOP_NEW_HERORS_1,8001,S级循环灵晶,ITEM_EMBLEM_ALICE,巴伦骑士徽章,1,3,ITEM_HERO_SHOP_COIN,210,
DROP_SHOP_NEW_HERORS_2,8002,S、SS循环水晶,ITEM_EMBLEM_ALICE,巴伦骑士徽章,1,2,ITEM_CRYSTAL,80,
DROP_SHOP_NEW_HERORS_3,8003,B、A级循环灵晶,ITEM_EMBLEM_ALICE,西奥骑士徽章,1,5,ITEM_HERO_SHOP_COIN,250,
DROP_SHOP_NORMAL_NEW_0,1200,新普通商店货币1到30,ITEM_GOLD,金币,2,600000,ITEM_CRYSTAL,100,
,,,ITEM_BATTLE_SOUL,战魂,1,100000,ITEM_CRYSTAL,100,
,,,ITEM_BATTLE_SOUL,战魂,1,600000,ITEM_CRYSTAL,500,
,,,ITEM_HERO_EVOLVE_STONE,升星石,5,1000,ITEM_CRYSTAL,50,
DROP_SHOP_NORMAL_NEW_1,1201,新普通商店货币31到100,ITEM_GOLD,金币,2,600000,ITEM_CRYSTAL,100,
,,,ITEM_BATTLE_SOUL,战魂,1,100000,ITEM_CRYSTAL,100,
,,,ITEM_BATTLE_SOUL,战魂,1,600000,ITEM_CRYSTAL,500,
,,,ITEM_HERO_EVOLVE_STONE,升星石,5,2000,ITEM_CRYSTAL,100,
,,,ITEM_HERO_EVOLVE_STONE,升星石,5,12000,ITEM_CRYSTAL,500,
DROP_SHOP_NORMAL_NEW_2,1202,新普通商店装备1到10,ITEM_NEW_EQUIPMENT_1,护甲1,1,1,ITEM_GOLD,1000,
,,,ITEM_NEW_EQUIPMENT_2,鞋子1,1,1,ITEM_GOLD,1000,
,,,ITEM_NEW_EQUIPMENT_3,帽子1,1,1,ITEM_GOLD,1000,
,,,ITEM_NEW_EQUIPMENT_4,武器1,1,1,ITEM_GOLD,1000,
DROP_SHOP_NORMAL_NEW_3,1203,新普通商店装备11到20,ITEM_NEW_EQUIPMENT_1,护甲1,1,1,ITEM_GOLD,1000,
,,,ITEM_NEW_EQUIPMENT_2,鞋子1,1,1,ITEM_GOLD,1000,
,,,ITEM_NEW_EQUIPMENT_3,帽子1,1,1,ITEM_GOLD,1000,
,,,ITEM_NEW_EQUIPMENT_4,武器1,1,1,ITEM_GOLD,1000,
,,,ITEM_NEW_EQUIPMENT_5,护甲2,1,1,ITEM_GOLD,3000,
,,,ITEM_NEW_EQUIPMENT_6,鞋子2,1,1,ITEM_GOLD,3000,
,,,ITEM_NEW_EQUIPMENT_7,帽子2,1,1,ITEM_GOLD,3000,
,,,ITEM_NEW_EQUIPMENT_8,武器2,1,1,ITEM_GOLD,3000,
DROP_SHOP_NORMAL_NEW_4,1204,新普通商店装备21到30,ITEM_NEW_EQUIPMENT_5,护甲2,1,1,ITEM_GOLD,3000,
,,,ITEM_NEW_EQUIPMENT_6,鞋子2,1,1,ITEM_GOLD,3000,
,,,ITEM_NEW_EQUIPMENT_7,帽子2,1,1,ITEM_GOLD,3000,
,,,ITEM_NEW_EQUIPMENT_8,武器2,1,1,ITEM_GOLD,3000,
,,,ITEM_NEW_EQUIPMENT_9,护甲3,1,1,ITEM_GOLD,5000,
,,,ITEM_NEW_EQUIPMENT_10,鞋子3,1,1,ITEM_GOLD,5000,
,,,ITEM_NEW_EQUIPMENT_11,帽子3,1,1,ITEM_GOLD,5000,
,,,ITEM_NEW_EQUIPMENT_12,武器3,1,1,ITEM_GOLD,5000,
DROP_SHOP_NORMAL_NEW_5,1205,新普通商店装备31到40,ITEM_NEW_EQUIPMENT_13,护甲4,1,1,ITEM_GOLD,10000,
,,,ITEM_NEW_EQUIPMENT_14,鞋子4,1,1,ITEM_GOLD,10000,
,,,ITEM_NEW_EQUIPMENT_15,帽子4,1,1,ITEM_GOLD,10000,
,,,ITEM_NEW_EQUIPMENT_16,武器4,1,1,ITEM_GOLD,10000,
,,,ITEM_NEW_EQUIPMENT_17,护甲5,1,1,ITEM_GOLD,15000,
,,,ITEM_NEW_EQUIPMENT_18,鞋子5,1,1,ITEM_GOLD,15000,
,,,ITEM_NEW_EQUIPMENT_19,帽子5,1,1,ITEM_GOLD,15000,
,,,ITEM_NEW_EQUIPMENT_20,武器5,1,1,ITEM_GOLD,15000,
DROP_SHOP_NORMAL_NEW_6,1206,新普通商店装备41到50,ITEM_NEW_EQUIPMENT_21,护甲6,1,1,ITEM_GOLD,20000,
,,,ITEM_NEW_EQUIPMENT_22,鞋子6,1,1,ITEM_GOLD,20000,
,,,ITEM_NEW_EQUIPMENT_23,帽子6,1,1,ITEM_GOLD,20000,
,,,ITEM_NEW_EQUIPMENT_24,武器6,1,1,ITEM_GOLD,20000,
,,,ITEM_NEW_EQUIPMENT_25,护甲7,1,1,ITEM_GOLD,25000,
,,,ITEM_NEW_EQUIPMENT_26,鞋子7,1,1,ITEM_GOLD,25000,
,,,ITEM_NEW_EQUIPMENT_27,帽子7,1,1,ITEM_GOLD,25000,
,,,ITEM_NEW_EQUIPMENT_28,武器7,1,1,ITEM_GOLD,25000,
DROP_SHOP_NORMAL_NEW_7,1207,新普通商店装备51到100,ITEM_NEW_EQUIPMENT_21,护甲6,1,1,ITEM_GOLD,20000,
,,,ITEM_NEW_EQUIPMENT_22,鞋子6,1,1,ITEM_GOLD,20000,
,,,ITEM_NEW_EQUIPMENT_23,帽子6,1,1,ITEM_GOLD,20000,
,,,ITEM_NEW_EQUIPMENT_24,武器6,1,1,ITEM_GOLD,20000,
,,,ITEM_NEW_EQUIPMENT_25,护甲7,1,1,ITEM_GOLD,25000,
,,,ITEM_NEW_EQUIPMENT_26,鞋子7,1,1,ITEM_GOLD,25000,
,,,ITEM_NEW_EQUIPMENT_27,帽子7,1,1,ITEM_GOLD,25000,
,,,ITEM_NEW_EQUIPMENT_28,武器7,1,1,ITEM_GOLD,25000,
,,,ITEM_NEW_EQUIPMENT_29,护甲8,1,1,ITEM_GOLD,30000,
,,,ITEM_NEW_EQUIPMENT_30,鞋子8,1,1,ITEM_GOLD,30000,
,,,ITEM_NEW_EQUIPMENT_31,帽子8,1,1,ITEM_GOLD,30000,
,,,ITEM_NEW_EQUIPMENT_32,武器8,1,1,ITEM_GOLD,30000,
DROP_SHOP_NORMAL_NEW_8,1208,新普通商店金币货币1到30,ITEM_BATTLE_SOUL,战魂,5,50000,ITEM_GOLD,250000,
,,,ITEM_BATTLE_SOUL,战魂,1,200000,ITEM_GOLD,1000000,
,,,ITEM_HERO_EVOLVE_STONE,升星石,4,200,ITEM_GOLD,150000,
DROP_SHOP_NORMAL_NEW_9,1209,新普通商店金币货币31到100,ITEM_BATTLE_SOUL,战魂,2,100000,ITEM_GOLD,500000,
,,,ITEM_BATTLE_SOUL,战魂,1,400000,ITEM_GOLD,2000000,
,,,ITEM_HERO_EVOLVE_STONE,升星石,1,500,ITEM_GOLD,300000,
,,,ITEM_HERO_EVOLVE_STONE,升星石,1,2000,ITEM_GOLD,600000,
DROP_SHOP_NORMAL_NEW_10,1210,新普通商店3阵营狗粮31到40,ITEM_MONSTER_SPLINTER_SCISSORS_1,剪刀阵营B碎片,6,20,ITEM_GOLD,500000,
,,,ITEM_MONSTER_SPLINTER_SCISSORS_2,剪刀阵营A碎片,6,30,ITEM_GOLD,3000000,
,,,ITEM_MONSTER_SPLINTER_ROCK_1,石头阵营B碎片,6,20,ITEM_GOLD,500000,
,,,ITEM_MONSTER_SPLINTER_ROCK_2,石头阵营A碎片,6,30,ITEM_GOLD,3000000,
,,,ITEM_MONSTER_SPLINTER_PAPER_1,布阵营B碎片,6,20,ITEM_GOLD,500000,
,,,ITEM_MONSTER_SPLINTER_PAPER_2,布阵营A碎片,6,30,ITEM_GOLD,3000000,
,,,ITEM_MONSTER_SPLINTER_SCISSORS_1,剪刀阵营B碎片,13,20,ITEM_CRYSTAL,100,
,,,ITEM_MONSTER_SPLINTER_SCISSORS_2,剪刀阵营A碎片,13,30,ITEM_CRYSTAL,600,
,,,ITEM_MONSTER_SPLINTER_ROCK_1,石头阵营B碎片,13,20,ITEM_CRYSTAL,100,
,,,ITEM_MONSTER_SPLINTER_ROCK_2,石头阵营A碎片,13,30,ITEM_CRYSTAL,600,
,,,ITEM_MONSTER_SPLINTER_PAPER_1,布阵营B碎片,13,20,ITEM_CRYSTAL,100,
,,,ITEM_MONSTER_SPLINTER_PAPER_2,布阵营A碎片,13,30,ITEM_CRYSTAL,600,
,,,ITEM_EMBLEM_EGGYRA_SCISSORS,剪刀转转蛋魔物碎片,2,60,ITEM_GOLD,10000000,
,,,ITEM_EMBLEM_EGGYRA_ROCK,石头转转蛋魔物碎片,2,60,ITEM_GOLD,10000000,
,,,ITEM_EMBLEM_EGGYRA_PAPER,布转转蛋魔物碎片,2,60,ITEM_GOLD,10000000,
DROP_SHOP_NORMAL_NEW_11,1211,新普通商店3阵营狗粮41到100,ITEM_MONSTER_SPLINTER_SCISSORS_1,剪刀阵营B碎片,6,20,ITEM_GOLD,1000000,
,,,ITEM_MONSTER_SPLINTER_SCISSORS_2,剪刀阵营A碎片,6,30,ITEM_GOLD,6000000,
,,,ITEM_MONSTER_SPLINTER_ROCK_1,石头阵营B碎片,6,20,ITEM_GOLD,1000000,
,,,ITEM_MONSTER_SPLINTER_ROCK_2,石头阵营A碎片,6,30,ITEM_GOLD,6000000,
,,,ITEM_MONSTER_SPLINTER_PAPER_1,布阵营B碎片,6,20,ITEM_GOLD,1000000,
,,,ITEM_MONSTER_SPLINTER_PAPER_2,布阵营A碎片,6,30,ITEM_GOLD,6000000,
,,,ITEM_MONSTER_SPLINTER_SCISSORS_1,剪刀阵营B碎片,13,20,ITEM_CRYSTAL,100,
,,,ITEM_MONSTER_SPLINTER_SCISSORS_2,剪刀阵营A碎片,13,30,ITEM_CRYSTAL,600,
,,,ITEM_MONSTER_SPLINTER_ROCK_1,石头阵营B碎片,13,20,ITEM_CRYSTAL,100,
,,,ITEM_MONSTER_SPLINTER_ROCK_2,石头阵营A碎片,13,30,ITEM_CRYSTAL,600,
,,,ITEM_MONSTER_SPLINTER_PAPER_1,布阵营B碎片,13,20,ITEM_CRYSTAL,100,
,,,ITEM_MONSTER_SPLINTER_PAPER_2,布阵营A碎片,13,30,ITEM_CRYSTAL,600,
,,,ITEM_EMBLEM_EGGYRA_SCISSORS,剪刀转转蛋魔物碎片,2,60,ITEM_GOLD,20000000,
,,,ITEM_EMBLEM_EGGYRA_ROCK,石头转转蛋魔物碎片,2,60,ITEM_GOLD,20000000,
,,,ITEM_EMBLEM_EGGYRA_PAPER,布转转蛋魔物碎片,2,60,ITEM_GOLD,20000000,
DROP_SHOP_CLUB_NEW_1,7901,公会竞技商店1,ITEM_NORMAL_REFINED_STONE,精炼石,1,5,ITEM_CLUB_ARENA_COIN,90,
DROP_SHOP_CLUB_NEW_2,7902,公会竞技商店2,ITEM_HIGH_REFINED_STONE,高级精炼石,1,1,ITEM_CLUB_ARENA_COIN,350,
DROP_SHOP_CLUB_NEW_3,7903,公会竞技商店3,ITEM_STONE_BLESSING,祝福原石,1,1,ITEM_CLUB_ARENA_COIN,450,
DROP_SHOP_CLUB_NEW_4,7904,公会竞技商店4（活动）,ITEM_STONE_APOCALYPSE,天启原石,1,1,ITEM_CLUB_ARENA_COIN,600,
DROP_SHOP_MONSTER_1,10001,魔物商店1,ITEM_MONSTER_SPLINTER_SCISSORS_1,剪刀阵营B碎片,1,20,ITEM_HERO_SHOP_COIN,100,
DROP_SHOP_MONSTER_2,10002,魔物商店2,ITEM_MONSTER_SPLINTER_ROCK_1,石头阵营B碎片,1,20,ITEM_HERO_SHOP_COIN,100,
DROP_SHOP_MONSTER_3,10003,魔物商店3,ITEM_MONSTER_SPLINTER_PAPER_1,布阵营B碎片,1,20,ITEM_HERO_SHOP_COIN,100,
DROP_SHOP_MONSTER_4,10004,魔物商店4,ITEM_MONSTER_SPLINTER_BLACK_1,黑阵营B碎片,1,20,ITEM_HERO_SHOP_COIN,150,
DROP_SHOP_MONSTER_5,10005,魔物商店5,ITEM_MONSTER_SPLINTER_WHITE_1,白阵营B碎片,1,20,ITEM_HERO_SHOP_COIN,150,
DROP_SHOP_MONSTER_6,10006,魔物商店6,ITEM_MONSTER_SPLINTER_SCISSORS_2,剪刀阵营A碎片,1,30,ITEM_HERO_SHOP_COIN,600,
DROP_SHOP_MONSTER_7,10007,魔物商店7,ITEM_MONSTER_SPLINTER_ROCK_2,石头阵营A碎片,1,30,ITEM_HERO_SHOP_COIN,600,
DROP_SHOP_MONSTER_8,10008,魔物商店8,ITEM_MONSTER_SPLINTER_PAPER_2,布阵营A碎片,1,30,ITEM_HERO_SHOP_COIN,600,
DROP_SHOP_MONSTER_9,10009,魔物商店9,ITEM_MONSTER_SPLINTER_BLACK_2,黑阵营A碎片,1,30,ITEM_HERO_SHOP_COIN,900,
DROP_SHOP_MONSTER_10,10010,魔物商店10,ITEM_MONSTER_SPLINTER_WHITE_2,白阵营A碎片,1,30,ITEM_HERO_SHOP_COIN,900,
DROP_SHOP_MONSTER_11,10011,魔物商店11,ITEM_OPTIONAL_EGGYRA_RPS,可选3阵营转转蛋礼包,1,1,ITEM_HERO_SHOP_COIN,3000,
