Name:string,_ID,_VALUE,NameKey:loc,#Name:string,isGiant:bool,Hitpoints:decimal,ScaleFactor:decimal,OverWriteAttackSpeed:bool,AttackSpeed:decimal,OverWriteMoveSpeed:bool,MoveSpeed:decimal,PhysicalAttack:obsint,MagicalAttack:obsint,PhysicalArmor:obsint,MagicalArmor:obsint,CriticalHit:obsint,CriticalDamage:obsint,SkillConfig:string,PassiveSkillConfig:string,FollowEffect:id
G_Katrinn,BOSS_G_KATRINN_TEAM_2_45,1709,,组队爬塔2_45,FALSE,420000,1.5,FALSE,,FALSE,,40000,40000,1200,1200,500,10000,Guild_Team_Test_2_45,Guild_Team_Pass_2_45,EFFECT_MVP_LOW
ORC_LORD,BOSS_ORC_LORD_TEAM_3_10,1710,,组队爬塔3_10,FALSE,60000,1.5,FALSE,,FALSE,,5000,5000,300,300,500,10000,Guild_Team_Test_3_10,Guild_Team_Pass_3_10,EFFECT_MVP_LOW
Garm,BOSS_GARM_TEAM_3_20,1711,,组队爬塔3_20,FALSE,210000,1.5,FALSE,,FALSE,,9800,9800,650,650,500,10000,Guild_Team_Test_3_20,Guild_Team_Pass_3_20,EFFECT_MVP_LOW
Turtle_Genera,BOSS_TURTLE_GENERAL_TEAM_3_30,1712,,组队爬塔3_30,FALSE,140000,1.5,FALSE,,FALSE,,25000,25000,500,500,500,10000,Guild_Team_Test_3_30,Guild_Team_Pass_3_30,EFFECT_MVP_LOW
DARK_LORD,BOSS_DARK_LORD_TEAM_3_30,1713,,组队爬塔3_30,FALSE,140000,1.5,FALSE,,FALSE,,25000,25000,500,500,500,10000,Guild_Team_Test_3_31,Guild_Team_Pass_3_31,EFFECT_MVP_LOW
Atroce,BOSS_ATROCE_TEAM_3_35,1714,,组队爬塔3_35,FALSE,410000,1.5,FALSE,,FALSE,,21000,21000,800,800,500,10000,Guild_Team_Test_3_35,Guild_Team_Pass_3_35,
G_Randel_H,BOSS_G_RANDEL_TEAM_3_45,1715,,组队爬塔3_45,FALSE,1900000,1.5,FALSE,,FALSE,,31000,31000,3600,3600,500,10000,Guild_Team_Test_3_45,Guild_Team_Pass_3_45,EFFECT_MVP_LOW
GOLDEN_BUG,BOSS_GOLDEN_BUG_TEAM_3_50,1716,,组队爬塔3_50,FALSE,800000,1.5,FALSE,,FALSE,,46000,46000,900,900,500,10000,Guild_Team_Test_3_50,Guild_Team_Pass_1_25,
G_Randgris,BOSS_G_RANDGRIS_TEAM_3_50,1717,,组队爬塔3_50,FALSE,2100000,1.5,FALSE,,FALSE,,55000,55000,2000,2000,500,10000,Guild_Team_Test_3_51,Guild_Team_Pass_3_51,EFFECT_MVP_LOW
Baphomet,BOSS_BAPHOMET_TEAM_4_30,1718,,组队爬塔4_30,FALSE,880000,1.5,FALSE,,FALSE,,25000,25000,2000,2000,500,10000,Guild_Team_Test_4_30,World_Baphomet_Pass3,EFFECT_MVP_LOW
Angeling,BOSS_ANGELING_TEAM_5_40,1719,,组队爬塔5_40,FALSE,1900000,1.5,FALSE,,FALSE,,30000,30000,1500,1500,500,10000,Guild_Team_Test_5_40,Guild_Team_Pass_5_40,EFFECT_MVP_LOW
Deviling,BOSS_DEVILING_TEAM_5_40,1720,,组队爬塔5_40,FALSE,1900000,1.5,FALSE,,FALSE,,35000,35000,1200,1200,500,10000,Guild_Team_Test_5_41,Guild_Team_Pass_5_41,EFFECT_MVP_LOW
ATROCE,BOSS_ATROCE_TEAM_10_50,1721,,组队爬塔10_50,FALSE,15000000,1.5,FALSE,,FALSE,,130000,130000,4200,4200,500,10000,Guild_Team_Test_10_50,Guild_Team_Pass_10_50,EFFECT_MVP_LOW
DRACULA_BARON,BOSS_DRACULA_BARON_TEAM_12_50,1722,,组队爬塔12_50,FALSE,15000000,1.5,FALSE,,FALSE,,130000,130000,3200,3200,500,10000,Guild_Team_Test_12_50,Guild_Team_Pass_12_50,EFFECT_MVP_LOW
DARK_LORD,BOSS_DARK_LORD_TEAM_14_50,1723,,组队爬塔14_50,FALSE,15000000,1.5,FALSE,,FALSE,,130000,130000,3200,3200,500,10000,Guild_Team_Test_14_50,Guild_Team_Pass_14_50,EFFECT_MVP_LOW
DRACULA_BARON,BOSS_DRACULA_BARON_TEAM_16_50,1724,,组队爬塔16_50,FALSE,15000000,1.5,FALSE,,FALSE,,130000,130000,3200,3200,500,10000,Guild_Team_Test_16_50,Guild_Team_Pass_16_50,EFFECT_MVP_LOW
SEYREN,BOSS_SEYREN_TEAM_18_50,1725,,组队爬塔18_50,FALSE,15000000,1.5,FALSE,,FALSE,,130000,130000,3200,3200,500,10000,Guild_Team_Test_18_50,Guild_Team_Pass_18_50,EFFECT_MVP_LOW
DOPPELGANGER,BOSS_DOPPELGANGER_TEAM_20_50,1726,,组队爬塔20_50,FALSE,15000000,1.5,FALSE,,FALSE,,130000,130000,3200,3200,500,10000,Guild_Team_Test_20_50,Guild_Team_Pass_20_50,EFFECT_MVP_LOW
VESPER,BOSS_VESPER_TEAM_21_50,1727,,组队爬塔21_50,FALSE,15000000,1.5,FALSE,,FALSE,,130000,130000,3200,3200,500,10000,Guild_Team_Test_21_50,Guild_Team_Pass_21_50,EFFECT_MVP_LOW
GLOOMUNDERNIGHT,BOSS_GLOOMUNDERNIGHT_TEAM_25_50,1728,,组队爬塔25_50,FALSE,15000000,1.5,FALSE,,FALSE,,130000,130000,3200,3200,500,10000,Guild_Team_Test_25_50,Guild_Team_Pass_25_50,EFFECT_MVP_LOW
EDDGA,BOSS_EDDGA_TEAM_5_50,1729,,组队爬塔5_50,FALSE,15000000,1.5,FALSE,,FALSE,,130000,130000,3200,3200,500,10000,Guild_Team_Test_5_50,Guild_Team_Pass_5_50,EFFECT_MVP_LOW
MOONLIGHT,BOSS_MOONLIGHT_TEAM_7_50,1730,,组队爬塔7_50,FALSE,15000000,1.5,FALSE,,FALSE,,130000,130000,3200,3200,500,10000,Guild_Team_Test_7_50,Guild_Team_Pass_7_50,EFFECT_MVP_LOW
G_EREMES,BOSS_G_EREMES_TEAM_9_50,1731,,组队爬塔9_50,FALSE,15000000,1.5,FALSE,,FALSE,,130000,130000,3200,3200,500,10000,Guild_Team_Test_9_50,Guild_Team_Pass_9_50,EFFECT_MVP_LOW
SHECI,BOSS_SHECI_TEAM_23_50,1732,,组队爬塔23_50,FALSE,15000000,1.5,FALSE,,FALSE,,130000,130000,3200,3200,500,10000,Guild_Team_Test_23_50,Guild_Team_Pass_23_50,EFFECT_MVP_LOW
GARM,BOSS_GARM_TEAM_27_50,1733,,组队爬塔27_50,FALSE,15000000,1.5,FALSE,,FALSE,,130000,130000,3200,3200,500,10000,Guild_Team_Test_27_50,Guild_Team_Pass_27_50,EFFECT_MVP_LOW
OSIRIS,BOSS_OSIRIS_TEAM_29_50,1734,,组队爬塔29_50,FALSE,15000000,1.5,FALSE,,FALSE,,130000,130000,3200,3200,500,10000,Guild_Team_Test_29_50,Guild_Team_Pass_29_50,EFFECT_MVP_LOW
DRAKE,BOSS_DRAKE_TEAM_31_50,1735,,组队爬塔31_50,FALSE,15000000,1.5,FALSE,,FALSE,,130000,130000,3200,3200,500,10000,Guild_Team_Test_31_50,Guild_Team_Pass_31_50,EFFECT_MVP_LOW
G_RANDGRIS,BOSS_G_RANDGRIS_TEAM_33_50,1736,,组队爬塔33_50,FALSE,15000000,1.5,FALSE,,FALSE,,130000,130000,3200,3200,500,10000,Guild_Team_Test_33_50,Guild_Team_Pass_33_50,EFFECT_MVP_LOW
MAGALETA,BOSS_MAGALETA_TEAM_35_50,1737,,组队爬塔35_50,FALSE,15000000,1.5,FALSE,,FALSE,,130000,130000,3200,3200,500,10000,Guild_Team_Test_35_50,Guild_Team_Pass_35_50,EFFECT_MVP_LOW
BOSS_DIFFUSE,GUARDIAN_OF_GOD_1_1,1800,,神之守护兽1_1,FALSE,135495,1,FALSE,,FALSE,,1440,1440,200,200,500,10000,,God_Diffuse_Pass_1,
BOSS_DIFFUSE,GUARDIAN_OF_GOD_1_2,1801,,神之守护兽1_2,FALSE,174985,1,FALSE,,FALSE,,1620,1620,300,300,500,10000,,God_Diffuse_Pass_1,
BOSS_DIFFUSE,GUARDIAN_OF_GOD_1_3,1802,,神之守护兽1_3,FALSE,269832,1,FALSE,,FALSE,,2070,2070,400,400,500,10000,,God_Diffuse_Pass_1,
BOSS_DIFFUSE,GUARDIAN_OF_GOD_1_4,1803,,神之守护兽1_4,FALSE,413600,1,FALSE,,FALSE,,2700,2700,500,500,500,10000,,God_Diffuse_Pass_2,
BOSS_DIFFUSE,GUARDIAN_OF_GOD_1_5,1804,,神之守护兽1_5,FALSE,856747,1,FALSE,,FALSE,,5850,5850,600,600,500,10000,,God_Diffuse_Pass_2,
BOSS_DIFFUSE,GUARDIAN_OF_GOD_1_6,1805,,神之守护兽1_6,FALSE,1563408,1,FALSE,,FALSE,,9900,9900,700,700,500,10000,,God_Diffuse_Pass_3,
BOSS_DIFFUSE,GUARDIAN_OF_GOD_1_7,1806,,神之守护兽1_7,FALSE,2258256,1,FALSE,,FALSE,,16200,16200,800,800,500,10000,,God_Diffuse_Pass_3,
BOSS_DIFFUSE,GUARDIAN_OF_GOD_1_8,1807,,神之守护兽1_8,FALSE,4842800,1,FALSE,,FALSE,,32000,32000,1000,1000,500,10000,,God_Diffuse_Pass_4,
BOSS_DIFFUSE,GUARDIAN_OF_GOD_1_9,1808,,神之守护兽1_9,FALSE,8509686,1,FALSE,,FALSE,,62000,62000,1300,1300,500,10000,,God_Diffuse_Pass_5,
BOSS_DIFFUSE,GUARDIAN_OF_GOD_1_10,1809,,神之守护兽1_10,FALSE,10654323,1,FALSE,,FALSE,,90000,90000,1800,1800,500,10000,,God_Diffuse_Pass_6,
BOSS_ORC_HERO,GUARDIAN_OF_GOD_2_1,1810,,神之守护兽2_1,FALSE,64288,1,FALSE,,FALSE,,160,160,300,300,500,10000,,God_Orc_Hero_Pass_1,
BOSS_ORC_HERO,GUARDIAN_OF_GOD_2_2,1811,,神之守护兽2_2,FALSE,71422,1,FALSE,,FALSE,,180,180,400,400,500,10000,,God_Orc_Hero_Pass_1,
BOSS_ORC_HERO,GUARDIAN_OF_GOD_2_3,1812,,神之守护兽2_3,FALSE,104272,1,FALSE,,FALSE,,230,230,500,500,500,10000,,God_Orc_Hero_Pass_1,
BOSS_ORC_HERO,GUARDIAN_OF_GOD_2_4,1813,,神之守护兽2_4,FALSE,291020,1,FALSE,,FALSE,,300,300,600,600,500,10000,,God_Orc_Hero_Pass_2,
BOSS_ORC_HERO,GUARDIAN_OF_GOD_2_5,1814,,神之守护兽2_5,FALSE,348001,1,FALSE,,FALSE,,650,650,700,700,500,10000,,God_Orc_Hero_Pass_2,
BOSS_ORC_HERO,GUARDIAN_OF_GOD_2_6,1815,,神之守护兽2_6,FALSE,635040,1,FALSE,,FALSE,,1100,1100,800,800,500,10000,,God_Orc_Hero_Pass_3,
BOSS_ORC_HERO,GUARDIAN_OF_GOD_2_7,1816,,神之守护兽2_7,FALSE,917280,1,FALSE,,FALSE,,1800,1800,1000,1000,500,10000,,God_Orc_Hero_Pass_4,
BOSS_ORC_HERO,GUARDIAN_OF_GOD_2_8,1817,,神之守护兽2_8,FALSE,1764000,1,FALSE,,FALSE,,3500,3500,1300,1300,500,10000,,God_Orc_Hero_Pass_4,
BOSS_ORC_HERO,GUARDIAN_OF_GOD_2_9,1818,,神之守护兽2_9,FALSE,3512832,1,FALSE,,FALSE,,7000,7000,1700,1700,500,10000,,God_Orc_Hero_Pass_5,
BOSS_ORC_HERO,GUARDIAN_OF_GOD_2_10,1819,,神之守护兽2_10,FALSE,4327671,1,FALSE,,FALSE,,10000,10000,2200,2200,500,10000,,God_Orc_Hero_Pass_6,
BOSS_ORC,GUARDIAN_OF_GOD_2_11,1820,,神之守护兽2_11,FALSE,64288,1,FALSE,,FALSE,,160,160,300,300,500,10000,,God_Orc_Pass_1,
BOSS_ORC,GUARDIAN_OF_GOD_2_12,1821,,神之守护兽2_12,FALSE,71422,1,FALSE,,FALSE,,180,180,400,400,500,10000,,God_Orc_Pass_1,
BOSS_ORC,GUARDIAN_OF_GOD_2_13,1822,,神之守护兽2_13,FALSE,104272,1,FALSE,,FALSE,,230,230,500,500,500,10000,,God_Orc_Pass_1,
BOSS_ORC,GUARDIAN_OF_GOD_2_14,1823,,神之守护兽2_14,FALSE,291020,1,FALSE,,FALSE,,300,300,600,600,500,10000,,God_Orc_Pass_2,
BOSS_ORC,GUARDIAN_OF_GOD_2_15,1824,,神之守护兽2_15,FALSE,348001,1,FALSE,,FALSE,,650,650,700,700,500,10000,,God_Orc_Pass_2,
BOSS_ORC,GUARDIAN_OF_GOD_2_16,1825,,神之守护兽2_16,FALSE,635040,1,FALSE,,FALSE,,1100,1100,800,800,500,10000,,God_Orc_Pass_3,
BOSS_ORC,GUARDIAN_OF_GOD_2_17,1826,,神之守护兽2_17,FALSE,917280,1,FALSE,,FALSE,,1800,1800,1000,1000,500,10000,,God_Orc_Pass_4,
BOSS_ORC,GUARDIAN_OF_GOD_2_18,1827,,神之守护兽2_18,FALSE,1764000,1,FALSE,,FALSE,,3500,3500,1300,1300,500,10000,,God_Orc_Pass_4,
BOSS_ORC,GUARDIAN_OF_GOD_2_19,1828,,神之守护兽2_19,FALSE,3512832,1,FALSE,,FALSE,,7000,7000,1800,1800,500,10000,,God_Orc_Pass_5,
BOSS_ORC,GUARDIAN_OF_GOD_2_20,1829,,神之守护兽2_20,FALSE,4327671,1,FALSE,,FALSE,,10000,10000,2200,2200,500,10000,,God_Orc_Pass_6,
BOSS_MAYA,GUARDIAN_OF_GOD_3_1,1830,,神之守护兽3_1,FALSE,137592,1,FALSE,,FALSE,,1536,1536,200,200,500,10000,,God_Maya_Pass_1,
BOSS_MAYA,GUARDIAN_OF_GOD_3_2,1831,,神之守护兽3_2,FALSE,177693,1,FALSE,,FALSE,,1728,1728,300,300,500,10000,,God_Maya_Pass_1,
BOSS_MAYA,GUARDIAN_OF_GOD_3_3,1832,,神之守护兽3_3,FALSE,274008,1,FALSE,,FALSE,,2208,2208,400,400,500,10000,,God_Maya_Pass_1,
BOSS_MAYA,GUARDIAN_OF_GOD_3_4,1833,,神之守护兽3_4,FALSE,436531,1,FALSE,,FALSE,,2880,2880,500,500,500,10000,,God_Maya_Pass_2,
BOSS_MAYA,GUARDIAN_OF_GOD_3_5,1834,,神之守护兽3_5,FALSE,870004,1,FALSE,,FALSE,,6240,6240,600,600,500,10000,,God_Maya_Pass_2,
BOSS_MAYA,GUARDIAN_OF_GOD_3_6,1835,,神之守护兽3_6,FALSE,1587600,1,FALSE,,FALSE,,10560,10560,700,700,500,10000,,God_Maya_Pass_3,
BOSS_MAYA,GUARDIAN_OF_GOD_3_7,1836,,神之守护兽3_7,FALSE,2293200,1,FALSE,,FALSE,,17280,17280,800,800,500,10000,,God_Maya_Pass_3,
BOSS_MAYA,GUARDIAN_OF_GOD_3_8,1837,,神之守护兽3_8,FALSE,4410000,1,FALSE,,FALSE,,28800,28800,1000,1000,500,10000,,God_Maya_Pass_6,
BOSS_MAYA,GUARDIAN_OF_GOD_3_9,1838,,神之守护兽3_9,FALSE,8032080,1,FALSE,,FALSE,,57600,57600,1300,1300,500,10000,,God_Maya_Pass_4,
BOSS_MAYA,GUARDIAN_OF_GOD_3_10,1839,,神之守护兽3_10,FALSE,9015990,1,FALSE,,FALSE,,80000,80000,1800,1800,500,10000,,God_Maya_Pass_5,
BOSS_DARK_RANDGRIS,GUARDIAN_OF_GOD_4_1,1840,,神之守护兽4_1,FALSE,164520,1,FALSE,,FALSE,,1344,1344,200,200,500,10000,,God_Dark_Randgris_Pass_1,
BOSS_DARK_RANDGRIS,GUARDIAN_OF_GOD_4_2,1841,,神之守护兽4_2,FALSE,212470,1,FALSE,,FALSE,,1512,1512,300,300,500,10000,,God_Dark_Randgris_Pass_1,
BOSS_DARK_RANDGRIS,GUARDIAN_OF_GOD_4_3,1842,,神之守护兽4_3,FALSE,327635,1,FALSE,,FALSE,,1932,1932,400,400,500,10000,,God_Dark_Randgris_Pass_1,
BOSS_DARK_RANDGRIS,GUARDIAN_OF_GOD_4_4,1843,,神之守护兽4_4,FALSE,521965,1,FALSE,,FALSE,,2520,2520,500,500,500,10000,,God_Dark_Randgris_Pass_2,
BOSS_DARK_RANDGRIS,GUARDIAN_OF_GOD_4_5,1844,,神之守护兽4_5,FALSE,1040276,1,FALSE,,FALSE,,5460,5460,600,600,500,10000,,God_Dark_Randgris_Pass_2,
BOSS_DARK_RANDGRIS,GUARDIAN_OF_GOD_4_6,1845,,神之守护兽4_6,FALSE,1898316,1,FALSE,,FALSE,,9240,9240,700,700,500,10000,,God_Dark_Randgris_Pass_2_2,
BOSS_DARK_RANDGRIS,GUARDIAN_OF_GOD_4_7,1846,,神之守护兽4_7,FALSE,2742012,1,FALSE,,FALSE,,15120,15120,800,800,500,10000,,God_Dark_Randgris_Pass_2_1,
BOSS_DARK_RANDGRIS,GUARDIAN_OF_GOD_4_8,1847,,神之守护兽4_8,FALSE,5273100,1,FALSE,,FALSE,,25200,25200,1000,1000,500,10000,,God_Dark_Randgris_Pass_3,
BOSS_DARK_RANDGRIS,GUARDIAN_OF_GOD_4_9,1848,,神之守护兽4_9,FALSE,9204073,1,FALSE,,FALSE,,52000,52000,1300,1300,500,10000,,God_Dark_Randgris_Pass_3_1,
BOSS_DARK_RANDGRIS,GUARDIAN_OF_GOD_4_10,1849,,神之守护兽4_10,FALSE,11978386,1,FALSE,,FALSE,,75000,75000,1800,1800,500,10000,,God_Dark_Randgris_Pass_4,
BOSS_Baf,GUARDIAN_OF_GOD_5_1,1850,,神之守护兽 5_1,FALSE,164520,1,FALSE,,FALSE,,100,1344,200,200,500,10000,,God_Diffuse_Pass_6,
BOSS_DIFFUSE,GUARDIAN_OF_GOD_1_11,1851,,神之守护兽1_11,FALSE,15981484,1,FALSE,,FALSE,,117000,117000,2100,2100,500,10000,,God_Diffuse_Pass_6,
BOSS_ORC_HERO,GUARDIAN_OF_GOD_2_21,1852,,神之守护兽2_21,FALSE,6491506,1,FALSE,,FALSE,,13000,13000,2600,2600,500,10000,,God_Orc_Hero_Pass_6,
BOSS_ORC,GUARDIAN_OF_GOD_2_22,1853,,神之守护兽2_22,FALSE,6491506,1,FALSE,,FALSE,,13000,13000,2600,2600,500,10000,,God_Orc_Pass_6,
BOSS_MAYA,GUARDIAN_OF_GOD_3_11,1854,,神之守护兽3_11,FALSE,13523985,1,FALSE,,FALSE,,104000,104000,2100,2100,500,10000,,God_Maya_Pass_5,
BOSS_DARK_RANDGRIS,GUARDIAN_OF_GOD_4_11,1855,,神之守护兽4_11,FALSE,17967579,1,FALSE,,FALSE,,97500,97500,2100,2100,500,10000,,God_Dark_Randgris_Pass_4,
BOSS_DIFFUSE,GUARDIAN_OF_GOD_1_12,1856,,神之守护兽1_12,FALSE,27680742,1,FALSE,,FALSE,,351000,351000,3637,3637,500,10000,,God_Diffuse_Pass_6,
BOSS_ORC_HERO,GUARDIAN_OF_GOD_2_23,1857,,神之守护兽2_23,FALSE,8543302,1,FALSE,,FALSE,,22517,22517,3422,3422,500,10000,,God_Orc_Hero_Pass_6,
BOSS_ORC,GUARDIAN_OF_GOD_2_24,1858,,神之守护兽2_24,FALSE,8543302,1,FALSE,,FALSE,,22517,22517,3422,3422,500,10000,,God_Orc_Pass_6,
BOSS_MAYA,GUARDIAN_OF_GOD_3_12,1859,,神之守护兽3_12,FALSE,23424229,1,FALSE,,FALSE,,312000,312000,3637,3637,500,10000,,God_Maya_Pass_5,
BOSS_DARK_RANDGRIS,GUARDIAN_OF_GOD_4_12,1860,,神之守护兽4_12,FALSE,31120760,1,FALSE,,FALSE,,292500,292500,3637,3637,500,10000,,God_Dark_Randgris_Pass_4,
BACSOJIN,SEABED_RELIC_BACSOJIN_01,1901,,海底迷宫普通_5,FALSE,520000,1.8,FALSE,,FALSE,,5000,5000,900,900,500,10000,Seabed_Relic_Test_1_01,Seabed_Relic_Pass_1_01,EFFECT_MVP_LOW
PHREEONI,SEABED_RELIC_PHREEONI_02,1902,,海底迷宫普通_10,FALSE,710000,1.8,FALSE,,FALSE,,11700,11700,1200,1200,500,10000,Seabed_Relic_Test_1_02,Seabed_Relic_Pass_1_02,EFFECT_MVP_LOW
DRAKE,SEABED_RELIC_DRAKE_03,1903,,海底迷宫普通_15,FALSE,1908000,1.8,FALSE,,FALSE,,30000,30000,1595,1595,500,10000,Seabed_Relic_Test_1_03,Seabed_Relic_Pass_1_03,EFFECT_MVP_LOW
TURTLE_GENERAL,SEABED_RELIC_TURTLE_GENERAL_04,1904,,海底迷宫普通_20,FALSE,3200000,1.8,FALSE,,FALSE,,37000,37000,2520,2520,500,10000,Seabed_Relic_Test_1_04,Seabed_Relic_Pass_1_04,EFFECT_MVP_LOW
LOLI_RURI,SEABED_RELIC_LOLI_RURI_01,1905,,海底迷宫普通_5,FALSE,230202,1,FALSE,,FALSE,,3200,3200,525,525,500,10000,Seabed_Relic_Test_1_06,,
MOONLIGHT,SEABED_RELIC_MOONLIGHT_04,1906,,海底迷宫普通_20,FALSE,3200000,1.8,FALSE,,FALSE,,37000,37000,2520,2520,500,10000,Seabed_Relic_Test_1_05,Seabed_Relic_Pass_1_05,EFFECT_MVP_LOW
BACSOJIN,SEABED_RELIC_BACSOJIN_11,1911,,海底迷宫困难_5,FALSE,3300000,1.8,FALSE,,FALSE,,30500,30500,1700,1700,500,10000,Seabed_Relic_Test_2_01,Seabed_Relic_Pass_2_01,EFFECT_MVP_HIGH
PHREEONI,SEABED_RELIC_PHREEONI_12,1912,,海底迷宫困难_10,FALSE,5616800,1.8,FALSE,,FALSE,,50000,50000,2200,2200,500,10000,Seabed_Relic_Test_2_02,Seabed_Relic_Pass_2_02,EFFECT_MVP_HIGH
DRAKE,SEABED_RELIC_DRAKE_13,1913,,海底迷宫困难_15,FALSE,9900000,1.8,FALSE,,FALSE,,99000,66000,2500,2000,500,10000,Seabed_Relic_Test_2_03,Seabed_Relic_Pass_2_03,EFFECT_MVP_HIGH
TURTLE_GENERAL,SEABED_RELIC_TURTLE_GENERAL_14,1914,,海底迷宫困难_20,FALSE,46000000,1.8,FALSE,,FALSE,,280000,280000,2550,4050,500,10000,Seabed_Relic_Test_2_04,Seabed_Relic_Pass_2_04,EFFECT_MVP_HIGH
LOLI_RURI,SEABED_RELIC_LOLI_RURI_11,1915,,海底迷宫困难_5,FALSE,1600000,1,FALSE,,FALSE,,14500,14500,945,945,500,10000,Seabed_Relic_Test_2_06,,
MOONLIGHT,SEABED_RELIC_MOONLIGHT_14,1916,,海底迷宫困难_20,FALSE,32000000,1.8,FALSE,,FALSE,,250000,250000,3550,2550,500,10000,Seabed_Relic_Test_2_05,Seabed_Relic_Pass_2_05,EFFECT_MVP_HIGH
LOLO_RURI,DESERT_RELIC_LOLO_RURI_01,1921,,沙漠迷宫普通_5,FALSE,624000,1.8,FALSE,,FALSE,,6000,6000,1080,1080,500,10000,Desert_Relic_Test_1_01,Desert_Relic_Pass_1_01,EFFECT_MVP_LOW
ORC_LORD,DESERT_RELIC_ORC_LORD_02,1922,,沙漠迷宫普通_10,FALSE,852000,1.8,FALSE,,FALSE,,14040,14040,1440,1440,500,10000,Desert_Relic_Test_1_02,Desert_Relic_Pass_1_02,EFFECT_MVP_LOW
TAO_GUNKA,DESERT_RELIC_TAO_GUNKA_03,1923,,沙漠迷宫普通_15,FALSE,2289600,1.8,FALSE,,FALSE,,40000,40000,1914,1914,500,10000,Desert_Relic_Test_1_03,Desert_Relic_Pass_1_03,EFFECT_MVP_LOW
WANDER_MAN,DESERT_RELIC_WANDER_MAN_03,1924,,沙漠迷宫普通_15,FALSE,2289600,1.8,FALSE,,FALSE,,40000,40000,1914,1914,500,10000,Desert_Relic_Test_1_04,Desert_Relic_Pass_1_04,EFFECT_MVP_LOW
BOSS_MYSTERY_OSIRIS,DESERT_RELIC_MYSTERY_OSIRIS_04,1925,,沙漠迷宫普通_20,FALSE,7200000,1,FALSE,,FALSE,,60000,60000,2500,2500,500,10000,,Desert_Relic_Pass_1_05,EFFECT_MVP_LOW
LOLO_RURI,DESERT_RELIC_LOLO_RURI_11,1926,,沙漠迷宫困难_5,FALSE,3960000,1.8,FALSE,,FALSE,,36600,36600,2040,2040,500,10000,Desert_Relic_Test_2_01,Desert_Relic_Pass_2_01,EFFECT_MVP_HIGH
Orc_Hero,DESERT_RELIC_ORC_LORD_12,1927,,沙漠迷宫困难_10,FALSE,6740160,1.8,FALSE,,FALSE,,60000,60000,2640,2640,500,10000,Desert_Relic_Test_2_02,Desert_Relic_Pass_2_02,EFFECT_MVP_HIGH
TAO_GUNKA,DESERT_RELIC_TAO_GUNKA_13,1928,,沙漠迷宫困难_15,FALSE,11880000,1.8,FALSE,,FALSE,,120800,120800,3000,3000,500,10000,Desert_Relic_Test_2_03,Desert_Relic_Pass_2_03,EFFECT_MVP_HIGH
WANDER_MAN,DESERT_RELIC_WANDER_MAN_13,1929,,沙漠迷宫困难_15,FALSE,11880000,1.8,FALSE,,FALSE,,120800,120800,3000,3000,500,10000,Desert_Relic_Test_2_04,Desert_Relic_Pass_2_04,EFFECT_MVP_HIGH
BOSS_MYSTERY_OSIRIS,DESERT_RELIC_MYSTERY_OSIRIS_14,1930,,沙漠迷宫困难_20,FALSE,67500000,1,FALSE,,FALSE,,800000,800000,3000,3000,500,10000,,Desert_Relic_Pass_2_05,EFFECT_MVP_HIGH
BOSS_MYSTERY_GARM,GLACIER_BOSS_MYSTERY_GARM_1,1931,,冰川迷宫BOSS_1,FALSE,3557562,1,FALSE,,FALSE,,6410,6410,905,954,500,10000,,Glacier_Boss_Mystery_1_1,EFFECT_MVP_HIGH
BOSS_MYSTERY_GARM,GLACIER_BOSS_MYSTERY_GARM_2,1932,,冰川迷宫BOSS_2,FALSE,4682015,1,FALSE,,FALSE,,7336,7336,1090,1225,500,10000,,Glacier_Boss_Mystery_1_2,EFFECT_MVP_HIGH
BOSS_MYSTERY_GARM,GLACIER_BOSS_MYSTERY_GARM_3,1933,,冰川迷宫BOSS_3,FALSE,6778723,1,FALSE,,FALSE,,12358,12358,1469,1693,500,10000,,Glacier_Boss_Mystery_1_3,EFFECT_MVP_HIGH
BOSS_MYSTERY_GARM,GLACIER_BOSS_MYSTERY_GARM_4,1934,,冰川迷宫BOSS_4,FALSE,9000000,1,FALSE,,FALSE,,18367,18367,1825,1894,500,10000,,Glacier_Boss_Mystery_1_4,EFFECT_MVP_HIGH
BOSS_MYSTERY_GARM,GLACIER_BOSS_MYSTERY_GARM_5,1935,,冰川迷宫BOSS_5,FALSE,13500000,1,FALSE,,FALSE,,22000,22000,1086,1145,500,10000,,Glacier_Boss_Mystery_2_1,EFFECT_MVP_HIGH
BOSS_MYSTERY_GARM,GLACIER_BOSS_MYSTERY_GARM_6,1936,,冰川迷宫BOSS_6,FALSE,22500000,1,FALSE,,FALSE,,25000,25000,1307,1470,500,10000,,Glacier_Boss_Mystery_2_2,EFFECT_MVP_HIGH
BOSS_MYSTERY_GARM,GLACIER_BOSS_MYSTERY_GARM_7,1937,,冰川迷宫BOSS_7,FALSE,36000000,1,FALSE,,FALSE,,40000,40000,1763,2032,500,10000,,Glacier_Boss_Mystery_2_3,EFFECT_MVP_HIGH
BOSS_MYSTERY_GARM,GLACIER_BOSS_MYSTERY_GARM_8,1938,,冰川迷宫BOSS_8,FALSE,90000000,1,FALSE,,FALSE,,180000,180000,2190,2273,500,10000,,Glacier_Boss_Mystery_2_4,EFFECT_MVP_HIGH
