_ID,_VALUE,LastLevel:int,NameKey:loc,#Name:string,DesKey:loc,EnemyComatEff:int,OpenOurSquare:bool,OurSquare:int,OpenEnemySquare:bool,EnemySquare:int,MapLevelGrade:int,MapLevelPower:int,Recommend:int,AiSkillPointAddRate:decimal,PlayerSkillPointAddRate:decimal,AiStartSkillPoint:int,PlayerStartSkillPoint:int,BGM:id,IsSignificantBattle:bool,LevelType:string,NumOfTime:int,OutputHeroExp:int,OutputHeroGold:int,OutputBattleSoul:int,OutputTeamExp:int,AutoBattleDrop:int[][],FirstReward:id,FirstRewardNumber:int,OutputItem1:id,OutputItem1Num:int,OutputItem1Percentage:decimal,OutputItem2:id,OutputItem2Num:int,OutputItem2Percentage:decimal,OutputItem3:id,OutputItem3Num:int,OutputItem3Percentage:decimal,OutputItem4:id,OutputItem4Num:int,OutputItem4Percentage:decimal,OutputItem5:id,OutputItem5Num:int,OutputItem5Percentage:decimal,MapFileName:string,PlayerFileName:string,BattleScene:string,StartBattleCutscene:id,EnterBattleCutscene:id,RecommendedLevel:int,LevelReward:id,LevelRewardNum:int,IsBossLevel:bool,IsEndPoint:bool,JammingRule:string,OnHookScene:string,OnHookBGM:id
LEVEL_GUILD_TOWER_481,70481,,,公会爬塔481,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_10_31,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_482,70482,,,公会爬塔482,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_10_32,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_483,70483,,,公会爬塔483,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_10_33,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_484,70484,,,公会爬塔484,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_10_34,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_485,70485,,,公会爬塔485,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_10_35,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_486,70486,,,公会爬塔486,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_10_36,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_487,70487,,,公会爬塔487,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_10_37,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_488,70488,,,公会爬塔488,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_10_38,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_489,70489,,,公会爬塔489,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_10_39,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_490,70490,,,公会爬塔490,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_10_40,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_491,70491,,,公会爬塔491,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_10_41,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_492,70492,,,公会爬塔492,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_10_42,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_493,70493,,,公会爬塔493,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_10_43,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_494,70494,,,公会爬塔494,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_10_44,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_495,70495,,,公会爬塔495,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_10_45,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_496,70496,,,公会爬塔496,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_10_46,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_497,70497,,,公会爬塔497,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_10_47,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_498,70498,,,公会爬塔498,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_10_48,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_499,70499,,,公会爬塔499,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_10_49,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_500,70500,,,公会爬塔500,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_10_50,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_501,70501,,,公会爬塔501,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_01,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_502,70502,,,公会爬塔502,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_02,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_503,70503,,,公会爬塔503,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_03,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_504,70504,,,公会爬塔504,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_04,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_505,70505,,,公会爬塔505,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_05,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_506,70506,,,公会爬塔506,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_06,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_507,70507,,,公会爬塔507,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_07,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_508,70508,,,公会爬塔508,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_08,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_509,70509,,,公会爬塔509,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_09,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_510,70510,,,公会爬塔510,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_10,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_511,70511,,,公会爬塔511,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_11,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_512,70512,,,公会爬塔512,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_12,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_513,70513,,,公会爬塔513,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_13,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_514,70514,,,公会爬塔514,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_14,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_515,70515,,,公会爬塔515,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_15,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_516,70516,,,公会爬塔516,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_16,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_517,70517,,,公会爬塔517,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_17,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_518,70518,,,公会爬塔518,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_18,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_519,70519,,,公会爬塔519,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_19,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_520,70520,,,公会爬塔520,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_20,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_521,70521,,,公会爬塔521,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_21,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_522,70522,,,公会爬塔522,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_22,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_523,70523,,,公会爬塔523,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_23,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_524,70524,,,公会爬塔524,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_24,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_525,70525,,,公会爬塔525,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_25,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_526,70526,,,公会爬塔526,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_26,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_527,70527,,,公会爬塔527,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_27,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_528,70528,,,公会爬塔528,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_28,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_529,70529,,,公会爬塔529,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_29,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_530,70530,,,公会爬塔530,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_30,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_531,70531,,,公会爬塔531,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_31,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_532,70532,,,公会爬塔532,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_32,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_533,70533,,,公会爬塔533,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_33,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_534,70534,,,公会爬塔534,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_34,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_535,70535,,,公会爬塔535,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_35,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_536,70536,,,公会爬塔536,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_36,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_537,70537,,,公会爬塔537,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_37,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_538,70538,,,公会爬塔538,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_38,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_539,70539,,,公会爬塔539,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_39,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_540,70540,,,公会爬塔540,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_40,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_541,70541,,,公会爬塔541,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_41,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_542,70542,,,公会爬塔542,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_42,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_543,70543,,,公会爬塔543,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_43,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_544,70544,,,公会爬塔544,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_44,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_545,70545,,,公会爬塔545,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_45,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_546,70546,,,公会爬塔546,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_46,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_547,70547,,,公会爬塔547,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_47,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_548,70548,,,公会爬塔548,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_48,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_549,70549,,,公会爬塔549,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_49,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_550,70550,,,公会爬塔550,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_11_50,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_551,70551,,,公会爬塔551,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_01,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_552,70552,,,公会爬塔552,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_02,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_553,70553,,,公会爬塔553,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_03,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_554,70554,,,公会爬塔554,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_04,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_555,70555,,,公会爬塔555,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_05,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_556,70556,,,公会爬塔556,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_06,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_557,70557,,,公会爬塔557,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_07,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_558,70558,,,公会爬塔558,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_08,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_559,70559,,,公会爬塔559,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_09,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_560,70560,,,公会爬塔560,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_10,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_561,70561,,,公会爬塔561,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_11,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_562,70562,,,公会爬塔562,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_12,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_563,70563,,,公会爬塔563,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_13,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_564,70564,,,公会爬塔564,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_14,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_565,70565,,,公会爬塔565,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_15,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_566,70566,,,公会爬塔566,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_16,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_567,70567,,,公会爬塔567,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_17,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_568,70568,,,公会爬塔568,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_18,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_569,70569,,,公会爬塔569,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_19,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_570,70570,,,公会爬塔570,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_20,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_571,70571,,,公会爬塔571,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_21,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_572,70572,,,公会爬塔572,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_22,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_573,70573,,,公会爬塔573,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_23,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_574,70574,,,公会爬塔574,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_24,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_575,70575,,,公会爬塔575,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_25,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_576,70576,,,公会爬塔576,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_26,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_577,70577,,,公会爬塔577,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_27,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_578,70578,,,公会爬塔578,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_28,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_579,70579,,,公会爬塔579,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_29,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_580,70580,,,公会爬塔580,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_30,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_581,70581,,,公会爬塔581,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_31,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_582,70582,,,公会爬塔582,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_32,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_583,70583,,,公会爬塔583,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_33,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_584,70584,,,公会爬塔584,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_34,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_585,70585,,,公会爬塔585,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_35,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_586,70586,,,公会爬塔586,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_36,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_587,70587,,,公会爬塔587,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_37,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_588,70588,,,公会爬塔588,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_38,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_589,70589,,,公会爬塔589,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_39,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_590,70590,,,公会爬塔590,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_40,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_591,70591,,,公会爬塔591,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_41,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_592,70592,,,公会爬塔592,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_42,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_593,70593,,,公会爬塔593,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_12_43,,battle_010,,,,,,,,,,
