Name:string,_ID,_VALUE,LiveTime:float,Prefab:string,DestoryDelay:float,StartDelay:float,Sfx:id,SfxDelay:float,IsPlayOutOfCamera:bool,MinCount:int,MaxCount:int,HasDirection:bool,PreLoad:bool
剧毒压制_子弹,EFFECT_SKILL_VENOM_PRESSURE_BULLET,10283,0,Monster/NewAdded/FX_DarkSnakeLord_VenomPressure_Bullet,0,0,,,TRUE,1,200,FALSE,FALSE
剧毒压制_击中,EFFECT_SKILL_VENOM_PRESSURE_HIT,10284,5,Monster/NewAdded/FX_DarkSnakeLord_VenomPressure_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
蛇君的守护,EFFECT_TALENT_SNAKE_PROTECTION,10285,0,Monster/NewAdded/FX_DarkSnakeLord_ProtectionOfSnakeLord,0,0,,,TRUE,1,200,FALSE,FALSE
毒性反弹,EFFECT_PASSIVE_POISON_REACT,10286,0,Monster/NewAdded/FX_DarkSnakeLord_PosionReact,0,0,,,TRUE,1,200,FALSE,FALSE
毒性感染,EFFECT_PASSIVE_VENOM_SPLASHER,10287,0,Monster/NewAdded/FX_DarkSnakeLord_VenomSplasher,0,0,,,TRUE,1,200,FALSE,FALSE
巴风特boss溅射,EFFECT_BOSS_DEVIL_SICKLE_ATTACK,10288,0,BossSkill/FX_BOSS_Baphomet_DevilSickleAttack2,0,0,,,TRUE,1,200,FALSE,FALSE
巴风特-超级骑乘攻击,EFFECT_BOSS_SUPER_KNIGHT_ATTACK,10289,0,BossSkill/FX_BOSS_Baphomet_SuperKnightAttack,0,0,,,TRUE,1,200,FALSE,FALSE
巴风特-超级骑乘攻击-持续,EFFECT_BOSS_SUPER_KNIGHT_ATTACK_CONTINUED,10290,0,BossSkill/FX_BOSS_Baphomet_SuperKnightAttack_Continued,0,0,,,TRUE,1,200,FALSE,FALSE
巴风特-超级骑乘攻击-持续2,EFFECT_BOSS_SUPER_KNIGHT_ATTACK_CONTINUED_SELF,10291,0,BossSkill/FX_BOSS_Baphomet_SuperKnightAttack_Continued_Self,0,0,,,TRUE,1,200,FALSE,FALSE
巴风特-超级雷暴,EFFECT_BOSS_SUPER_THUNDER_BLAST,10292,0,BossSkill/FX_BOSS_Baphomet_SuperThunderBlast,0,0,,,TRUE,1,200,FALSE,FALSE
巴风特-暗暴-子弹,EFFECT_BOSS_DARK_BLAST_BULLET,10293,0,BossSkill/FX_BOSS_Baphomet_DarkBlast_Bullet,0,0,,,TRUE,1,200,FALSE,FALSE
巴风特-暗暴-击中,EFFECT_BOSS_DARK_BLAST_HIT,10294,3,BossSkill/FX_BOSS_Baphomet_DarkBlast_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
巴风特-暗暴-自身,EFFECT_BOSS_DARK_BLAST_SELF,10295,0,BossSkill/FX_BOSS_Baphomet_DarkBlast_Self,0,0,,,TRUE,1,200,FALSE,FALSE
吸血,EFFECT_STEAL_HEALTH,10296,0,Monster/Universal/FX_SuckBlood,0,0,,,TRUE,1,200,FALSE,FALSE
蛇君-子弹,EFFECT_SNAKE_LORD_ATTACK_BULLET,10297,0,Monster/NewAdded/FX_DarkSnakeLord_Attack_Bullet,0,0,,,TRUE,1,200,FALSE,FALSE
蛇君-击中,EFFECT_SNAKE_LORD_ATTACK_HIT,10298,3,Monster/NewAdded/FX_DarkSnakeLord_Attack_Hit,0,0,SFX_RO_ENEMY_HIT_2,,TRUE,1,200,FALSE,FALSE
冰咆哮,EFFECT_SKILL_HAIL_STORM,10299,0,Monster/NewAdded/FX_KnightOfWindstorm_Hailstorm,0,0,,,TRUE,1,200,FALSE,FALSE
驯鹿的礼赞,EFFECT_PASSIVE_CARIBOU_PRAISE,10300,0,Monster/NewAdded/FX_KnightOfWindstorm_CaribouPraise,0,0,,,TRUE,1,200,FALSE,FALSE
水属性附加,EFFECT_PASSIVE_ENDOW_TSUNAMI,10301,0,Monster/NewAdded/FX_KnightOfWindstorm_EndowTsunami,0,0.5,,,TRUE,1,200,FALSE,FALSE
德古拉-子弹,EFFECT_DRACULA_BARON_BULLET,10302,0,Monster/NewAdded/FX_Dracula_Attack_Bullet,0,0,,,TRUE,1,200,FALSE,FALSE
德古拉-血爆,EFFECT_SKILL_BLOOD_BURST,10303,10,Monster/NewAdded/FX_Dracula_BloodBurst,0,0,SFX_1080_SKILL_BLOOD_BURST,0.05,TRUE,1,200,FALSE,FALSE
德古拉-血爆附加伤害,EFFECT_SKILL_BLOOD_BURST_SMALL,10304,10,Monster/NewAdded/FX_Dracula_BloodBurst_Small,0,0,SFX_1081_SKILL_BLOOC_BURST_EXTRA_DMG,1,TRUE,1,200,FALSE,FALSE
德古拉-血爆Ex,EFFECT_SKILL_BLOOD_BURST_EX,10305,10,Monster/NewAdded/FX_Dracula_BloodBurst_Big,0,0,SFX_1080_SKILL_BLOOD_BURST,0.05,TRUE,1,200,FALSE,FALSE
德古拉-沸血,EFFECT_PASSIVE_BLOODBOIL,10306,0,Monster/NewAdded/FX_Dracula_BaronBlood,0,0,,,TRUE,1,200,FALSE,FALSE
德古拉-杀意沸腾,EFFECT_PASSIVE_KILLING_BOIL,10307,0,Monster/NewAdded/FX_Dracula_Boiling,0,0,,,TRUE,1,200,FALSE,FALSE
神器雷神之锤,EFFECT_ARTIFACT_THOR_HAMMER,10308,4,Artifact/FX_Artifact_Mjolnir,0,1,SFX_1076_SKILL_ARTIFACT_MJOLNIR,1,TRUE,1,200,FALSE,FALSE
神器-鞋子,EFFECT_ARTIFACT_SLEIPNIR_BOOTS,10309,0,Artifact/FX_Artifact_Sleipnir,0,0,SFX_1013_SKILL_SPEED_MOTIVATE,,TRUE,1,200,FALSE,FALSE
神器-女神项链,EFFECT_ARTIFACT_GODDESS_NECKLACE,10310,0,Artifact/FX_Artifact_Brysinggame,0,0,,,TRUE,1,200,FALSE,FALSE
神器-雷神腰带-敌方,EFFECT_ARTIFACT_THOR_BELT_ENEMY,10311,0,Artifact/FX_Artifact_Magingiorde_Enemy,0,0,SFX_1078_SKILL_ARTIFACT_MAGINGIORDE_EFFECT,0,TRUE,1,200,FALSE,FALSE
神器-雷神腰带-已方,EFFECT_ARTIFACT_THOR_BELT_SELF,10312,0,Artifact/FX_Artifact_Magingiorde_Self,0,0,SFX_1078_SKILL_ARTIFACT_MAGINGIORDE_EFFECT,0,TRUE,1,200,FALSE,FALSE
神器-太阳神帽子,EFFECT_ARTIFACT_HELIOS_HELMET,10313,0,Artifact/FX_Artifact_HelmOfSun,0,1,SFX_1077_SKILL_ARTIFACT_HELMOFSUN_LIGHT,1,TRUE,1,200,FALSE,FALSE
神器雷神之锤2,EFFECT_ARTIFACT_ANI_THOR_HAMMER,10314,1.5,Artifact/Animation_Artifact_Mjolnir,0.6,0,,,TRUE,1,200,FALSE,FALSE
神器-鞋子2,EFFECT_ARTIFACT_ANI_SLEIPNIR_BOOTS,10315,4,Artifact/Animation_Artifact_Sleipnir,1,0,,,TRUE,1,200,FALSE,FALSE
神器-女神项链2-FX,EFFECT_ARTIFACT_ANI_GODDESS_NECKLACE_FX,10316,8,Artifact/FX_Artifact_Brysinggame_Big,1,1.2,SFX_1079_SKILL_ARTIFACT_BRYSINGGAME_EFFECT,1.2,TRUE,1,200,FALSE,FALSE
神器-女神项链2,EFFECT_ARTIFACT_ANI_GODDESS_NECKLACE,10317,2,Artifact/Animation_Artifact_Brysinggame,1,0,,,TRUE,1,200,FALSE,FALSE
神器-雷神腰带-敌方2,EFFECT_ARTIFACT_ANI_THOR_BELT_ENEMY,10318,2,Artifact/Animation_Artifact_Magingiorde,1,0,,,TRUE,1,200,FALSE,FALSE
神器-太阳神帽子2,EFFECT_ARTIFACT_ANI_HELIOS_HELMET,10319,2,Artifact/Animation_Artifact_HelmOfSun,1,0,,,TRUE,1,200,FALSE,FALSE
月光闪耀,EFFECT_TALENT_MOONLIGHT_SHINES,10320,3,Monster/FX_MoonLight_MoonlightShine,0,0,,,TRUE,1,200,FALSE,FALSE
德古拉-子弹-击中,EFFECT_DRACULA_BARON_BULLET_HIT,10321,2,Monster/NewAdded/FX_Dracula_Attack_Hit,0,0,SFX_RO_ENEMY_HIT_2,,TRUE,1,200,FALSE,FALSE
德古拉boss-子弹-击中,EFFECT_DRACULA_BARON_BULLET_HIT_BOSS,10322,2,Monster/Boss/FX_BossDracula_Attack_Hit,0,0,SFX_RO_ENEMY_HIT_2,,TRUE,1,200,FALSE,FALSE
德古拉boss-血蝠1,EFFECT_DRACULA_BOSS_BAT_1,10323,0,Monster/Boss/FX_BossDracula_Attack_Bullet_1,0,0,,,TRUE,1,200,FALSE,FALSE
德古拉boss-血蝠2,EFFECT_DRACULA_BOSS_BAT_2,10324,0,Monster/Boss/FX_BossDracula_Attack_Bullet_2,0,0,,,TRUE,1,200,FALSE,FALSE
德古拉boss-血之洗礼,EFFECT_DRACULA_BOSS_BAPTISM,10325,0,Monster/Boss/FX_BossDracula_BaptismOfBlood,0,0,SFX_1082_SKILL_BAPTISMB,,TRUE,1,200,FALSE,FALSE
德古拉boss-血之洗礼-受击,EFFECT_DRACULA_BOSS_BAPTISM_HIT,10326,0,Monster/Boss/FX_BossDracula_BaptismOfBlood_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
德古拉boss-杀戮洗礼,EFFECT_DRACULA_BOSS_BLOOD_KILL,10327,0,Monster/Boss/FX_BossDracula_BloodKill,0,0,SFX_1081_SKILL_BLOOC_BURST_EXTRA_DMG,,TRUE,1,200,FALSE,FALSE
德古拉boss-血盾-破碎,EFFECT_DRACULA_BOSS_BLOOD_SHIELD_BROKEN,10328,0,Monster/Boss/FX_BossDracula_BloodShield_Broken,0,0,SFX_1010_SKILL_LIGHT_COUNTER_GUARD_BROKEN,,TRUE,1,200,FALSE,FALSE
德古拉boss-盾裂痕_2,EFFECT_DRACULA_BOSS_BLOOD_SHIELD_CRACK_2,10329,0,Monster/Boss/FX_BossDracula_BloodShield_Crack_2,0,0,,,TRUE,1,200,FALSE,FALSE
德古拉boss-盾裂痕_3,EFFECT_DRACULA_BOSS_BLOOD_SHIELD_CRACK_3,10330,0,Monster/Boss/FX_BossDracula_BloodShield_Crack_3,0,0,,,TRUE,1,200,FALSE,FALSE
德古拉boss_魔法护盾_1,EFFECT_DRACULA_BOSS_BLOOD_SHIELD_MAGIC_1,10331,0,Monster/Boss/FX_BossDracula_BloodShield_Magic_1,0.5,0,SFX_1010_SKILL_LIGHT_COUNTER_GUARD,,TRUE,1,200,FALSE,FALSE
德古拉boss_魔法护盾_2,EFFECT_DRACULA_BOSS_BLOOD_SHIELD_MAGIC_2,10332,0,Monster/Boss/FX_BossDracula_BloodShield_Magic_2,0.5,0,,,TRUE,1,200,FALSE,FALSE
德古拉boss_魔法护盾_3,EFFECT_DRACULA_BOSS_BLOOD_SHIELD_MAGIC_3,10333,0,Monster/Boss/FX_BossDracula_BloodShield_Magic_3,0.5,0,,,TRUE,1,200,FALSE,FALSE
德古拉boss_魔法护盾_4,EFFECT_DRACULA_BOSS_BLOOD_SHIELD_MAGIC_4,10334,0,Monster/Boss/FX_BossDracula_BloodShield_Magic_4,0,0,SFX_1015_SKILL_SACRIFICE,,TRUE,1,200,FALSE,FALSE
德古拉boss_物理护盾_1,EFFECT_DRACULA_BOSS_BLOOD_SHIELD_PHYSICAL_1,10335,0,Monster/Boss/FX_BossDracula_BloodShield_Physical_1,0.5,0,SFX_1010_SKILL_LIGHT_COUNTER_GUARD,,TRUE,1,200,FALSE,FALSE
德古拉boss_物理护盾_2,EFFECT_DRACULA_BOSS_BLOOD_SHIELD_PHYSICAL_2,10336,0,Monster/Boss/FX_BossDracula_BloodShield_Physical_2,0.5,0,,,TRUE,1,200,FALSE,FALSE
德古拉boss_物理护盾_3,EFFECT_DRACULA_BOSS_BLOOD_SHIELD_PHYSICAL_3,10337,0,Monster/Boss/FX_BossDracula_BloodShield_Physical_3,0.5,0,,,TRUE,1,200,FALSE,FALSE
德古拉boss_物理护盾_4,EFFECT_DRACULA_BOSS_BLOOD_SHIELD_PHYSICAL_4,10338,0,Monster/Boss/FX_BossDracula_BloodShield_Physical_4,0,0,SFX_1015_SKILL_SACRIFICE,,TRUE,1,200,FALSE,FALSE
金钱攻击,EFFECT_SKILL_MAMMONITE,10339,3,Monster/NewAdded/FX_G_Harword_Mammonite,0,0,SFX_HARWARD_SKILL_MAMMONITE,,TRUE,1,200,FALSE,FALSE
贪婪商人,EFFECT_GREEDY_MERCHANT,10340,0,Monster/NewAdded/FX_G_Harword_GreedyMerchant,0,0,,,TRUE,1,200,FALSE,FALSE
所有速度激发,EFFECT_ADVANCED_ADRENALINE_RUSH,10341,0,Monster/NewAdded/FX_G_Harword_AdvancedAdrenalineRush,0,0,SFX_HARWARD_PASSIVE_ADVANCED_ADRENALINE_RUSH,,TRUE,1,200,FALSE,FALSE
手推车终结技,EFFECT_HIGH_SPEED_CART_RAM,10342,0,Monster/NewAdded/FX_G_Harword_HighSpeedCartRam,0,0,SFX_HARWARD_PASSIVE_HIGH_SPEED_CART_RAM,,TRUE,1,200,FALSE,FALSE
箭雨子弹击中,EFFECT_ARROW_RAIN_HIT,10343,3,Monster/FX_Sheci_ArrowRain_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
卡仑皮肤暴风雪,EFFECT_GARM_SNOWSTORM_SKIN,10344,10,Monster/Skin/FX_Garm_Skin_Snowstorm,0,0,,,TRUE,1,200,FALSE,FALSE
乌龟皮肤-子弹,EFFECT_TURTLE_GENERA_BULLET_SKIN,10345,10,Monster/Skin/FX_Turtle_Genera_Skin_Bullet,0,0,,,TRUE,1,200,FALSE,FALSE
水球术子弹-皮肤,EFFECT_WATERBALL_SKIN_BULLET,10346,0,Monster/Skin/FX_Turtle_Genera_Skin_WaterBall,0,0,SFX_1066_SKILL_CHARGE_ATTACK,,TRUE,1,200,FALSE,FALSE
水球术子弹受击-皮肤,EFFECT_WATERBALL_SKIN_HIT,10347,2,Monster/Skin/FX_Turtle_Genera_Skin_WaterBall_Hit,0,0,SFX_RO_ENEMY_HIT_3,,TRUE,1,200,FALSE,FALSE
水球术子弹发射-皮肤,EFFECT_WATERBALL_SKIN_SELF,10348,2,Monster/Skin/FX_Turtle_Genera_Skin_WaterBall_Self,0,0,,,TRUE,1,200,FALSE,FALSE
霸体释放-皮肤,EFFECT_STOIC_SKIN,10349,5,Monster/Skin/FX_Eddga_Skin_Tyrants,0,0,SFX_1037_SKILL_STOIC,,TRUE,1,200,FALSE,FALSE
霸体buff-皮肤,EFFECT_STOIC_BUFF_SKIN,10350,0,Monster/Skin/FX_Eddga_Skin_Tyrants_Continued,1,0,,,TRUE,1,200,FALSE,FALSE
神射手子弹-皮肤,EFFECT_SHECI_BULLET_SKIN,10351,0,Monster/Skin/FX_Sheci_Skin_Bullet,0,0,SFX_5008_LONG_RANGE_UNIT_SHOOT,,TRUE,1,200,FALSE,FALSE
箭雨子弹-皮肤,EFFECT_ARROW_RAIN_BULLET_SKIN,10352,2,Monster/Skin/FX_Sheci_Skin_ArrowRain_Bullet,1,0,,,TRUE,1,200,FALSE,FALSE
箭雨发射-皮肤,EFFECT_ARROW_RAIN_SHOOT_SKIN,10353,1,Monster/Skin/FX_Sheci_Skin_ArrowRain_Shoot,0,0,SFX_1045_SKILL_ARROW_RAIN,,TRUE,1,200,FALSE,FALSE
箭雨子弹击中-皮肤,EFFECT_ARROW_RAIN_HIT_SKIN,10354,2,Monster/Skin/FX_Sheci_Skin_ArrowRain_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
神官普通子弹,EFFECT_MAGALETA_BULLET,10355,0,Monster/FX_Magaleta_Bullet,1,0,SFX_5008_LONG_RANGE_UNIT_SHOOT,,TRUE,1,200,FALSE,FALSE
神官普通子弹-皮肤,EFFECT_MAGALETA_BULLET_SKIN,10356,0,Monster/Skin/FX_Magaleta_Skin_Bullet,1,0,SFX_5008_LONG_RANGE_UNIT_SHOOT,,TRUE,1,200,FALSE,FALSE
圣母之颂歌目标特效-皮肤,EFFECT_MADONNA_SONG_TARGET_SKIN,10357,3,Monster/Skin/FX_Magaleta_Skin_Madonna,0,0,,,TRUE,1,200,FALSE,FALSE
超魔导子弹-皮肤,EFFECT_G_KATRINN_BULLET_SKIN,10358,0,Monster/Skin/FX_GKatrinn_Skin_Bullet,1,0,SFX_5008_LONG_RANGE_UNIT_SHOOT,,TRUE,1,200,FALSE,FALSE
念力连击-皮肤,EFFECT_MIND_COMBO_SKIN,10359,3,Monster/Skin/FX_GKatrinn_Skin_MindfulCombo,0,0,SFX_1071_SKILL_MIND_COMBO,,TRUE,1,200,FALSE,FALSE
石头子弹-皮肤,EFFECT_BULLET_STONE_SKIN,10360,0,Monster/Skin/FX_TaoGunka_Skin_Bullet,0,0,SFX_5008_LONG_RANGE_UNIT_SHOOT,,TRUE,1,200,FALSE,FALSE
咖般塔音-皮肤,EFFECT_GANBANTEIN_SKIN,10361,2,Monster/Skin/FX_TaoGunka_Skin_TowerSound,0,0,SFX_1042_SKILL_GANBANTEIN,,TRUE,1,200,FALSE,FALSE
自动防御-皮肤,EFFECT_AUTO_DEFENSE_SKIN,10362,10,Monster/Skin/FX_OrkHero_Skin_AutoDefense,2,0,SFX_1003_SKILL_AUTO_DEFENSE,0.3,TRUE,1,200,FALSE,FALSE
巴风特皮肤攻击额外特效1,EFFECT_BAPHOMET_SKIN_ATK_EFF_1,10363,2,Monster/Skin/FX_Baphomet_Skin_Attack1Effect,2,0.6,,0.3,TRUE,1,200,FALSE,FALSE
巴风特皮肤攻击额外特效2,EFFECT_BAPHOMET_SKIN_ATK_EFF_2,10364,2,Monster/Skin/FX_Baphomet_Skin_Attack2Effect,2,0.35,,0.3,TRUE,1,200,FALSE,FALSE
巴风特皮肤技能额外特效,EFFECT_BAPHOMET_SKIN_SKILL_EFF,10365,2,Monster/Skin/FX_Baphomet_Skin_SkillEffect,2,0,,0.3,TRUE,1,200,FALSE,FALSE
骑乘攻击-皮肤,EFFECT_KNIGHT_ATTACK_SKIN,10366,3,Monster/Skin/FX_Baphomet_Skin_RideAttack,0,0.3,SFX_1002_SKILL_KNIGHT_ATTACK,,TRUE,1,200,FALSE,FALSE
驱散技能-敌人,EFFECT_SKILL_DISPEL_ENEMY,10367,3,Monster/NewAdded/FX_Celia_Dispel_Enemy,0,0,SFX_1084_SKILL_DISPEL,,TRUE,1,200,FALSE,FALSE
驱散技能-己方,EFFECT_SKILL_DISPEL_SELF,10368,3,Monster/NewAdded/FX_Celia_Dispel_Self,0,0,,,TRUE,1,200,FALSE,FALSE
智慧之书,EFFECT_TALENT_BOOK_OF_WISDOM,10369,0,Monster/NewAdded/FX_Celia_BookOfWisdom,0,0,SFX_1009_SKILL_GUARDIAN_ANGEL,,TRUE,1,200,FALSE,FALSE
取消施法,EFFECT_PASSIVE_CAST_CANCEL,10370,0,Monster/NewAdded/FX_Celia_CastCancel,0,0,,,TRUE,1,200,FALSE,FALSE
双倍火球-子弹,EFFECT_DOUBLE_FIRE_BOLT_BULLET,10371,0,Monster/NewAdded/FX_Celia_DoubleFireBolt_Bullet,0,0,,,TRUE,1,200,FALSE,FALSE
双倍火球-击中,EFFECT_DOUBLE_FIRE_BOLT_HIT,10372,3,Monster/NewAdded/FX_Celia_DoubleFireBolt_Bullet_Hit,0,0,SFX_5901_NORMAL_ATTACK_FIRE_BALL_HIT,,TRUE,1,200,FALSE,FALSE
双倍火球-发射,EFFECT_DOUBLE_FIRE_BOLT_SHOOT,10373,3,Monster/NewAdded/FX_Celia_DoubleFireBolt_Bullet_Shoot,0,0,SFX_5900_NORMAL_ATTACK_FIRE_BALL_BULLET,,TRUE,1,200,FALSE,FALSE
贤者普通-子弹,EFFECT_CELIA_ATTACK_BULLET,10374,0,Monster/NewAdded/FX_Celia_Attack_Bullet,0,0,,,TRUE,1,200,FALSE,FALSE
贤者普通-击中,EFFECT_CELIA_ATTACK_HIT,10375,3,Monster/NewAdded/FX_Celia_Attack_Bullet_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
双倍火球-子弹-big,EFFECT_DOUBLE_FIRE_BOLT_BULLET_BIG,10376,0,Monster/NewAdded/FX_Celia_DoubleFireBolt_Bullet_Big,0,0,,,TRUE,1,200,FALSE,FALSE
双倍火球-击中-big,EFFECT_DOUBLE_FIRE_BOLT_HIT_BIG,10377,3,Monster/NewAdded/FX_Celia_DoubleFireBolt_Bullet_Hit_Big,0,0,SFX_5901_NORMAL_ATTACK_FIRE_BALL_HIT,,TRUE,1,200,FALSE,FALSE
双倍火球-发射-big,EFFECT_DOUBLE_FIRE_BOLT_SHOOT_BIG,10378,3,Monster/NewAdded/FX_Celia_DoubleFireBolt_Bullet_Shoot_Big,0,0,SFX_5900_NORMAL_ATTACK_FIRE_BALL_BULLET,,TRUE,1,200,FALSE,FALSE
水漫金山,EFFECT_SKILL_FLOODING_OF_JINSHAN,10379,10,Monster/NewAdded/FX_Bacsojin_The FloodingOfJinshanTemple,0,0,SFX_1085_SKILL_FLOODING_OF_JINSHAN,,TRUE,1,200,FALSE,FALSE
千年之恋-head,EFFECT_THOUSAND_YEARS_OF_LOVE_HEAD,10380,0,Monster/NewAdded/FX_Bacsojin_ThousandYearsOfLove,0,0,SFX_6013_TALENT_THOUSAND_YEARS_OF_LOVE,,TRUE,1,200,FALSE,FALSE
千年之恋-line,EFFECT_THOUSAND_YEARS_OF_LOVE_LINE,10381,0,Monster/NewAdded/FX_Bacsojin_ThousandYearsOfLove_Line,0,0,,,TRUE,1,200,FALSE,FALSE
千年之恋-shield,EFFECT_THOUSAND_YEARS_OF_LOVE_SHIELD,10382,0,Monster/NewAdded/FX_Bacsojin_ThousandYearsOfLove_Sheild,0,0,,,TRUE,1,200,FALSE,FALSE
圣母之祈福-fire,EFFECT_PASSIVE_BLESSING_OF_THE_VIRGIN_FIRE,10383,5,Monster/NewAdded/FX_Bacsojin_BlessingOfTheVirgin,0,0,,,TRUE,1,200,FALSE,FALSE
圣母之祈福-buff,EFFECT_PASSIVE_BLESSING_OF_THE_VIRGIN_BUFF,10384,0,Monster/NewAdded/FX_Bacsojin_BlessingOfTheVirgin_Continued,0,0,SFX_1009_SKILL_GUARDIAN_ANGEL,,TRUE,1,200,FALSE,FALSE
陨石迅击-皮肤,EFFECT_SUMMONER_METEOR_STORM_SKIN,10385,3,Monster/Skin/FX_DarkLord_Skin_MeteorStrike,0,0,SFX_HAWAII_SKILL,,TRUE,1,200,FALSE,FALSE
黑暗之王子弹-皮肤,EFFECT_DARK_LORD_BUTTLE_SKIN,10386,0,Monster/Skin/FX_DarkLord_Skin_Bullet,0,0,SFX_HAWAII_BULLET_SHOT,,TRUE,1,200,FALSE,FALSE
黑暗之王子弹击中-皮肤,EFFECT_DARK_LORD_BUTTLE_HIT_SKIN,10387,3,Monster/Skin/FX_DarkLord_Skin_Bullet_Hit,0,0,SFX_HAWAII_BULLET_HIT,,TRUE,1,200,FALSE,FALSE
黑暗之王被动2子弹-皮肤,EFFECT_PASSIVE_ANNIHILATION_BULLET_SKIN,10388,0,Monster/Skin/FX_DarkLord_PassiveSkillB_Skin_HuntingForFire_Bullet,0.1,0,SFX_HAWAII_BULLET_SHOT_2,,TRUE,1,200,FALSE,FALSE
黑暗之王被动2击中-皮肤,EFFECT_PASSIVE_ANNIHILATION_BULLET_HIT_SKIN,10389,2,Monster/Skin/FX_DarkLord_PassiveSkillB_Skin_HuntingForFire_Hit,0,0,SFX_HAWAII_BULLET_HIT_2,,TRUE,1,200,FALSE,FALSE
刺客技能子弹-皮肤,EFFECT_HEART_SHOCKWAVE_BULLET_SKIN,10390,0,Monster/Skin/FX_Germes_Skin_MindShock_Bullet,0,0,SFX_HEART_SHOCKWAVE_BULLET_SKIN,,TRUE,1,200,FALSE,FALSE
刺客技能击中-皮肤,EFFECT_HEART_SHOCKWAVE_HIT_SKIN,10391,2,Monster/Skin/FX_Germes_Skin_MindShock_Bullet_Hit,0.1,0,,,TRUE,1,200,FALSE,FALSE
鲜血君王-皮肤,EFFECT_TALENT_BLOOD_KING_SKIN,10392,0,Monster/Skin/FX_Germes_Talent_Skin_BloodKing,0,0,,,TRUE,1,200,FALSE,FALSE
空特效,EFFECT_EMPTY,10393,2,Monster/FX_Empty,0,0,,,TRUE,1,200,FALSE,FALSE
死灵-大地之击-皮肤,EFFECT_GROUND_SLAM_EX_SKIN,10394,4,Monster/Skin/FX_Doppelganger_Skin_EarthStrike,0,0,SFX_1039_SKILL_GROUND_SLAM_EX,,TRUE,1,200,FALSE,FALSE
盖亚重炮-子弹,EFFECT_GAIA_ARTILLERY_BULLET,10395,0,Monster/NewAdded/FX_Vesper_GaiaHeavyArtillery_Bullet,0,0,,,TRUE,1,200,FALSE,FALSE
盖亚重炮-击中,EFFECT_GAIA_ARTILLERY_HIT,10396,3,Monster/NewAdded/FX_Vesper_GaiaHeavyArtillery_Bullet_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
盖亚重炮-开火,EFFECT_GAIA_ARTILLERY_FIRE,10397,3,Monster/NewAdded/FX_Vesper_GaiaHeavyArtillery_Bullet_Shoot,0,0,SFX_GAIA_ARTILLERY,,TRUE,1,200,FALSE,FALSE
机械核心,EFFECT_MECHANICAL_CORE,10398,0,Monster/NewAdded/FX_Vesper_MechanicalCore,0,0,SFX_1016_SKILL_PROVOCATION,,TRUE,1,200,FALSE,FALSE
小型核弹-子弹,EFFECT_MINI_NUKE_BULLET,10399,0,Monster/NewAdded/FX_Vesper_NuclearBomb_Bullet,0,0,SFX_GAIA_ARTILLERY,,TRUE,1,200,FALSE,FALSE
小型核弹-击中,EFFECT_MINI_NUKE_HIT,10400,3,Monster/NewAdded/FX_Vesper_NuclearBomb_Hit,0,0,SFX_PASSIVE_MINI_NUKE,,TRUE,1,200,FALSE,FALSE
贝思波普攻-子弹,EFFECT_VESPER_ATK_BULLET,10401,0,Monster/NewAdded/FX_Vesper_Attack_Bullet,0.1,0,SFX_GAIA_ARTILLERY,,TRUE,1,200,FALSE,FALSE
贝思波普攻-击中,EFFECT_VESPER_ATK_HIT,10402,3,Monster/NewAdded/FX_Vesper_Attack_Bullet_Hit,0,0,SFX_ENEMY_HIT_WIND2,,TRUE,1,200,FALSE,FALSE
背刺-皮肤,EFFECT_BACK_STAB_SKIN,10403,2,Monster/Skin/FX_Grandgris_Skin_Backstab,0,0.3,SFX_1007_SKILL_BACK_STAB,,TRUE,1,200,FALSE,FALSE
火之意志,EFFECT_BURNING_WILL,10404,0,Monster/NewAdded/FX_Gloomundernight_WillOfFire,0,0,SFX_5900_NORMAL_ATTACK_FIRE_BALL_BULLET,,TRUE,1,200,FALSE,FALSE
地狱烈焰,EFFECT_INFERNAL_BURNING,10405,0,Monster/NewAdded/FX_Gloomundernight_FlamesOfHell,0,0,SFX_1021_SKILL_FIRE_PILLAR_ATTACK,,TRUE,1,200,FALSE,FALSE
烈焰重锤,EFFECT_BURNING_HAMMER,10406,3,Monster/NewAdded/FX_Gloomundernight_FlameHammer_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
英雄的头冠,EFFECT_HERO_CROWN,10407,3,Monster/Exclusive/FX_OrcHero_HerosCrown,0,0,,,TRUE,1,200,FALSE,FALSE
失落的石碑,EFFECT_LOST_TABLET,10408,3,Monster/Exclusive/FX_TaoGunka_LostStele,0,0,,,TRUE,1,200,FALSE,FALSE
精灵的长吟,EFFECT_LONG_CHANT,10409,3,Monster/Exclusive/FX_KoboldArcher_ElvesLongChant,0,0,,,TRUE,1,200,FALSE,FALSE
传承的魔杖,EFFECT_MAGIC_WAND,10410,0,Monster/Exclusive/FX_GKatrinn_LegacyWand,0,0,,,TRUE,1,200,FALSE,FALSE
